VEHICLE_ID,CUSTOMER_ID,DEALER_ID,VIN,YEAR,MAKE,MODEL,TRIM,COLOR,MILEAGE,PURCHASE_DATE,IS_LEASE,LEASE_END_DATE,CREATED_AT
VEH01493,CUS01493,DLR002,11629086684756593,2019,Honda,Civic,EX,Silver,10416,2020-07-05,False,,2023-01-15
VEH01494,CUS01494,DLR001,13975991591139262,2020,Toyota,Tacoma,EX,Gold,9677,2022-02-02,True,2024-05-15,2021-08-03
VEH01495,CUS01495,DLR001,10483289307696911,2022,Toyota,Camry,Base,Brown,49578,2021-10-30,True,2023-11-16,2022-05-20
VEH01496,CUS01496,DLR001,11119051061785193,2021,Toyota,Highlander,EX,Silver,23586,2020-08-25,False,,2023-01-31
VEH01497,CUS01497,DLR003,18425960779283365,2019,Ford,Escape,XLE,Black,79779,2019-03-23,True,2023-10-03,2022-12-30
VEH01498,CUS01498,DLR003,14990836944632626,2021,Ford,Edge,XLE,White,16627,2022-08-30,False,,2023-07-05
VEH01499,CUS01499,DLR002,10745148294114941,2020,Honda,CR-V,Limited,Gold,118199,2020-12-07,False,,2020-06-07
VEH01500,CUS01500,DLR005,19216704388157298,2022,BMW,3 Series,SE,White,71474,2019-08-22,False,,2021-03-03
VEH01501,CUS01501,DLR004,18974032684037603,2020,Nissan,Altima,Limited,White,45214,2019-12-03,True,2024-06-16,2023-05-25
VEH01502,CUS01502,DLR003,18219745988575460,2021,Ford,Explorer,LX,Gray,67695,2020-09-11,False,,2022-08-07
VEH01503,CUS01503,DLR002,11457191629599221,2019,Kia,Optima,EX,White,26778,2019-07-07,False,,2021-05-12
VEH01504,CUS01504,DLR003,17207861457786982,2018,Ford,F-150,EX,White,91949,2022-11-05,False,,2022-09-19
VEH01505,CUS01505,DLR003,15956701536972310,2021,Ford,Explorer,EX,Green,27359,2020-07-02,False,,2022-01-28
VEH01506,CUS01506,DLR005,19551962820675722,2020,BMW,X5,Limited,Black,31798,2023-09-09,False,,2022-12-19
VEH01507,CUS01507,DLR003,18148054463723495,2019,Ford,Explorer,LX,Silver,14456,2021-06-27,False,,2020-04-13
VEH01508,CUS01508,DLR002,16740508984458748,2018,Honda,Civic,Limited,Brown,32974,2021-09-20,False,,2020-08-02
VEH01509,CUS01509,DLR002,16319363800347420,2020,Honda,Pilot,LX,Blue,114855,2022-04-25,False,,2023-01-07
VEH01510,CUS01510,DLR002,14527077528890600,2021,Hyundai,Tucson,LE,Brown,88627,2019-08-06,False,,2021-05-13
VEH01511,CUS01511,DLR003,15728915033633770,2022,Ford,Bronco,Limited,Brown,16829,2021-04-27,False,,2021-12-09
VEH01512,CUS01512,DLR004,14366847399575197,2021,Chevrolet,Malibu,Limited,Black,81902,2021-10-30,False,,2020-08-01
VEH01513,CUS01513,DLR002,15903292252225748,2018,Kia,Sorento,XLE,Gold,90240,2023-07-25,False,,2021-03-25
VEH01514,CUS01514,DLR005,13897446043982648,2022,BMW,X5,Sport,Green,88795,2019-12-06,False,,2021-01-05
VEH01515,CUS01515,DLR002,14873518154640686,2022,Honda,Pilot,LE,Silver,36588,2022-06-25,True,2024-02-07,2023-06-05
VEH01516,CUS01516,DLR005,19786416228647749,2022,BMW,7 Series,LE,Red,52880,2023-04-30,True,2024-04-17,2020-12-31
VEH01517,CUS01517,DLR001,17162687777987423,2019,Toyota,Tacoma,Base,Green,54128,2021-12-07,True,2024-06-26,2020-12-31
VEH01518,CUS01518,DLR003,10980497048253182,2020,Nissan,Altima,Base,Gray,75521,2020-01-26,True,2024-02-08,2021-09-11
VEH01519,CUS01519,DLR001,14480752216623975,2021,Toyota,Tacoma,SE,Blue,50236,2019-11-12,False,,2023-02-23
VEH01520,CUS01520,DLR005,18147163598370719,2021,BMW,X3,XLE,Green,81638,2022-09-06,False,,2020-07-17
VEH01521,CUS01521,DLR001,17892595779319416,2020,Toyota,RAV4,LX,Brown,43646,2019-07-01,False,,2023-10-04
VEH01522,CUS01522,DLR005,11109076849419406,2020,BMW,5 Series,XLE,Gold,22620,2020-05-04,False,,2020-07-29
VEH01523,CUS01523,DLR001,13961818468814064,2020,Toyota,Highlander,,Green,55452,2023-03-04,False,,2022-10-06
VEH01524,CUS01524,DLR005,15428437103031602,2021,BMW,X5,XLE,Blue,51491,2020-03-12,True,2023-12-03,2020-10-12
VEH01525,CUS01525,DLR002,19381430210778046,2021,Honda,Accord,Sport,White,56764,2023-04-26,False,,2023-11-05
VEH01526,CUS01526,DLR004,10660429206881721,2022,Chevrolet,Silverado,Sport,Gold,105218,2020-12-02,False,,2022-04-02
VEH01527,CUS01527,DLR003,10794624164580437,2019,Ford,Explorer,Base,Brown,102497,2022-06-23,False,,2022-06-22
VEH01528,CUS01528,DLR002,19402417389026881,2019,Honda,Odyssey,XLE,Silver,44946,2020-12-14,False,,2022-05-01
VEH01529,CUS01529,DLR004,10713880771306813,2020,Chevrolet,Equinox,Sport,White,39398,2022-11-13,False,,2023-11-27
VEH01530,CUS01530,DLR004,10099510853058870,2020,Kia,Sorento,EX,Green,101503,2023-03-14,False,,2020-06-12
VEH01531,CUS01531,DLR004,16991917183855425,2019,Chevrolet,Colorado,Base,Silver,21283,2021-11-06,True,2023-12-04,2020-07-26
VEH01532,CUS01532,DLR002,12989461750849840,2020,Honda,CR-V,SE,Black,39213,2022-03-16,True,2024-05-18,2020-01-28
VEH01533,CUS01533,DLR004,18319261178093957,2018,Chevrolet,Silverado,LE,Silver,114709,2023-02-13,True,2024-01-29,2020-06-02
VEH01534,CUS01534,DLR001,11320601271305113,2021,Toyota,Tacoma,XLE,White,56774,2021-06-25,False,,2022-01-28
VEH01535,CUS01535,DLR003,10636852686641742,2022,Ford,Bronco,Sport,White,65007,2021-04-07,False,,2022-04-27
VEH01536,CUS01536,DLR004,15080464228172040,2018,Chevrolet,Malibu,EX,Brown,30004,2020-03-03,False,,2021-02-03
VEH01537,CUS01537,DLR004,13917195247403934,2022,Chevrolet,Silverado,SE,White,36117,2019-09-17,False,,2021-09-26
VEH01538,CUS01538,DLR002,18278538476352062,2020,Honda,CR-V,Sport,Silver,80295,2023-02-09,True,2024-05-15,2022-12-02
VEH01539,CUS01539,DLR001,10697172354151708,2020,Toyota,Tacoma,,Brown,74696,2021-10-12,True,2024-01-23,2021-10-14
VEH01540,CUS01540,DLR003,12041327912143408,2022,Ford,Bronco,,Beige,62016,2020-09-08,False,,2023-09-20
VEH01541,CUS01541,DLR004,14575265165838591,2019,Chevrolet,Traverse,SE,Black,98871,2021-06-18,False,,2021-03-14
VEH01542,CUS01542,DLR001,18206119293242967,2018,Toyota,Corolla,LE,Black,73461,2021-07-23,False,,2020-01-08
VEH01543,CUS01543,DLR004,15042587758971290,2020,Chevrolet,Equinox,Sport,Green,50059,2020-07-04,False,,2023-08-13
VEH01544,CUS01544,DLR002,19003394488742008,2020,Honda,Civic,SE,Red,62878,2021-03-23,False,,2023-07-23
VEH01545,CUS01545,DLR003,14574220853714497,2020,Ford,Explorer,EX,Black,64831,2019-03-02,False,,2023-11-05
VEH01546,CUS01546,DLR004,12641237969175169,2021,Chevrolet,Equinox,Sport,Black,39774,2021-01-02,False,,2021-02-21
VEH01547,CUS01547,DLR002,15249914729439601,2018,Kia,Sorento,,Green,105044,2019-02-18,False,,2020-12-02
VEH01548,CUS01548,DLR005,18348117948359389,2022,BMW,X5,EX,White,115485,2021-07-03,False,,2022-10-02
VEH01549,CUS01549,DLR003,17948385516751668,2019,Ford,Edge,,Black,38605,2019-04-23,False,,2023-06-11
VEH01550,CUS01550,DLR005,10050574712143514,2022,BMW,3 Series,EX,White,95528,2022-11-10,False,,2020-06-03
VEH01551,CUS01551,DLR005,16392915604284100,2020,Hyundai,Tucson,LE,Red,42262,2022-11-28,False,,2022-05-12
VEH01552,CUS01552,DLR003,17533593413778495,2020,Ford,Escape,SE,Silver,62065,2022-02-06,True,2024-01-17,2023-06-28
VEH01553,CUS01553,DLR001,15351359863913456,2019,Toyota,Corolla,Limited,Beige,52527,2020-11-13,True,2024-05-17,2023-09-23
VEH01554,CUS01554,DLR001,13031269297101768,2021,Toyota,Corolla,Sport,White,119999,2019-09-18,True,2024-05-20,2021-01-13
VEH01555,CUS01555,DLR005,19349157776027538,2020,BMW,X3,Limited,Gray,51506,2022-04-07,False,,2021-11-19
VEH01556,CUS01556,DLR005,17467190120653928,2022,BMW,5 Series,Base,Green,114544,2022-09-09,True,2024-02-28,2023-06-06
VEH01557,CUS01557,DLR004,15550687314526912,2021,Chevrolet,Traverse,Sport,Silver,93628,2023-08-17,False,,2023-10-04
VEH01558,CUS01558,DLR002,17074506998723022,2019,Hyundai,Tucson,EX,White,111879,2020-05-10,False,,2021-03-18
VEH01559,CUS01559,DLR003,14476345631831281,2021,Ford,Edge,EX,Red,74858,2020-05-25,False,,2023-01-09
VEH01560,CUS01560,DLR002,16163113271164200,2019,Honda,Odyssey,XLE,Black,71777,2020-08-18,False,,2023-04-03
VEH01561,CUS01561,DLR003,12714958214273703,2019,Ford,Escape,XLE,Green,28690,2021-07-24,False,,2022-06-21
VEH01562,CUS01562,DLR004,13924424161535566,2021,Chevrolet,Silverado,XLE,Blue,31005,2022-01-14,True,2023-11-01,2023-01-20
VEH01563,CUS01563,DLR003,19589080155601753,2018,Kia,Sorento,SE,Black,40294,2021-07-28,False,,2020-08-22
VEH01564,CUS01564,DLR003,14211878568352522,2018,Ford,F-150,Limited,Beige,36219,2020-09-12,False,,2021-08-14
VEH01565,CUS01565,DLR004,12588379497671087,2019,Chevrolet,Traverse,,Blue,49339,2019-11-07,False,,2020-02-16
VEH01566,CUS01566,DLR005,17382768853569104,2020,BMW,7 Series,Limited,Beige,36976,2023-03-15,True,2023-10-14,2023-06-06
VEH01567,CUS01567,DLR005,18302386557143056,2020,BMW,X5,Base,White,50407,2022-01-02,True,2024-02-05,2023-04-18
VEH01568,CUS01568,DLR003,16349769052277455,2021,Ford,Edge,LX,White,70098,2023-08-04,True,2024-02-26,2020-02-23
VEH01569,CUS01569,DLR002,13993687616145043,2023,Honda,Accord,SE,Green,88759,2019-08-03,False,,2021-02-07
VEH01570,CUS01570,DLR001,17844208891468419,2019,Nissan,Altima,LE,Brown,47114,2023-12-02,False,,2021-10-20
VEH01571,CUS01571,DLR002,11557900408849557,2020,Honda,Pilot,Sport,Brown,32531,2021-06-12,False,,2020-08-28
VEH01572,CUS01572,DLR005,10201766428828632,2020,Hyundai,Sonata,Base,White,41383,2020-07-30,True,2024-01-26,2021-12-02
VEH01573,CUS01573,DLR001,12558800930148962,2022,Toyota,Highlander,EX,Gold,52216,2021-01-16,False,,2021-12-13
VEH01574,CUS01574,DLR005,11627276777340347,2018,Kia,Optima,,Green,19729,2022-12-13,True,2023-11-23,2021-10-09
VEH01575,CUS01575,DLR003,16678914381630536,2022,Ford,Escape,Limited,Silver,18757,2023-01-16,True,2023-11-07,2022-02-28
VEH01576,CUS01576,DLR002,14608992818139523,2023,Honda,Accord,XLE,Beige,52414,2023-06-21,True,2024-01-09,2023-04-03
VEH01577,CUS01577,DLR003,13879619763743266,2021,Ford,Edge,XLE,Gray,31133,2020-04-30,False,,2022-07-16
VEH01578,CUS01578,DLR004,12594377191395584,2018,Chevrolet,Silverado,Base,Blue,17905,2022-06-11,True,2024-06-10,2020-10-26
VEH01579,CUS01579,DLR002,17664249018853165,2019,Honda,Odyssey,LX,Gray,96838,2019-04-17,False,,2023-04-09
VEH01580,CUS01580,DLR004,11597975878272375,2019,Chevrolet,Traverse,LX,Brown,90312,2023-03-16,False,,2023-07-02
VEH01581,CUS01581,DLR002,12465802337120599,2021,Hyundai,Tucson,LE,Silver,70658,2022-08-14,False,,2022-12-27
VEH01582,CUS01582,DLR004,18642265643122427,2022,Chevrolet,Silverado,Sport,Gray,14556,2023-04-30,True,2024-01-24,2023-07-25
VEH01583,CUS01583,DLR002,16986198594577578,2020,Honda,Civic,Base,Gold,52265,2021-05-07,True,2024-06-24,2021-04-22
VEH01584,CUS01584,DLR003,18630097392727064,2021,Ford,F-150,Base,White,47509,2023-02-21,False,,2021-06-09
VEH01585,CUS01585,DLR001,19055764523966132,2023,Toyota,RAV4,,Beige,43532,2021-11-26,False,,2021-02-28
VEH01586,CUS01586,DLR001,13734234211410895,2022,Toyota,RAV4,Base,Silver,13633,2023-07-14,True,2023-12-20,2023-02-25
VEH01587,CUS01587,DLR001,14522405377335011,2020,Toyota,Tacoma,XLE,Blue,33141,2021-05-22,True,2024-01-09,2021-02-18
VEH01588,CUS01588,DLR004,13998839680109307,2019,Chevrolet,Malibu,LX,Beige,71576,2020-08-10,False,,2021-06-07
VEH01589,CUS01589,DLR004,10415035816046079,2019,Nissan,Rogue,XLE,Brown,66353,2019-06-20,False,,2021-07-23
VEH01590,CUS01590,DLR005,16643685870755609,2022,BMW,3 Series,LX,Beige,74114,2022-10-04,False,,2021-07-02
VEH01591,CUS01591,DLR002,14333177147700059,2020,Honda,CR-V,LE,Brown,89357,2019-04-01,False,,2021-07-31
VEH01592,CUS01592,DLR005,13770586793601627,2021,BMW,X3,LX,Gold,10517,2022-05-05,False,,2021-11-14
VEH01593,CUS01593,DLR001,11931915454062142,2020,Toyota,Highlander,EX,Gray,64806,2021-07-26,False,,2020-06-26
VEH01594,CUS01594,DLR001,15253350060968471,2022,Toyota,Camry,Base,Gray,93785,2022-02-20,False,,2020-10-16
VEH01595,CUS01595,DLR005,18779367927295850,2021,BMW,3 Series,Limited,Green,74434,2021-04-02,False,,2021-01-23
VEH01596,CUS01596,DLR003,16586155589206149,2018,Ford,F-150,Base,Beige,8692,2020-06-29,False,,2022-08-29
VEH01597,CUS01597,DLR001,11256063812921565,2022,Toyota,Corolla,Limited,Silver,38043,2023-08-25,False,,2020-06-24
VEH01598,CUS01598,DLR002,10326419645330836,2020,Honda,Pilot,LE,White,46998,2023-09-26,False,,2020-01-09
VEH01599,CUS01599,DLR001,12201825448752805,2020,Toyota,RAV4,Base,Beige,23400,2022-07-09,False,,2023-11-14
VEH01600,CUS01600,DLR002,11708834357690993,2021,Honda,Odyssey,SE,Black,113283,2023-11-16,False,,2023-07-21
VEH01601,CUS01601,DLR001,18608058543768953,2020,Nissan,Rogue,Base,Gray,28629,2022-04-03,False,,2021-12-28
VEH01602,CUS01602,DLR002,13141805347299432,2019,Honda,Accord,LX,Brown,56730,2020-08-01,False,,2022-06-09
VEH01603,CUS01603,DLR004,12196093920139513,2021,Chevrolet,Traverse,Sport,Blue,101544,2023-09-13,True,2023-12-13,2023-11-27
VEH01604,CUS01604,DLR004,10511267992221050,2019,Chevrolet,Silverado,LE,Gray,98174,2021-07-19,True,2023-11-11,2022-04-27
VEH01605,CUS01605,DLR001,13397057366300673,2020,Toyota,Highlander,Sport,Blue,106551,2021-05-20,False,,2021-08-15
VEH01606,CUS01606,DLR003,17072115546887527,2021,Ford,Bronco,EX,Gold,86919,2023-04-10,False,,2021-08-16
VEH01607,CUS01607,DLR004,11289185845254424,2019,Chevrolet,Colorado,SE,Gold,51572,2022-01-15,False,,2019-12-23
VEH01608,CUS01608,DLR003,15250852407504038,2022,Ford,Bronco,Base,Red,63851,2021-06-19,False,,2023-07-12
VEH01609,CUS01609,DLR002,18299480526247286,2023,Honda,Accord,XLE,Green,41559,2021-04-07,False,,2021-06-18
VEH01610,CUS01610,DLR005,19121106506157438,2022,BMW,X3,LX,Gold,22888,2022-08-06,True,2023-10-31,2022-05-15
VEH01611,CUS01611,DLR001,14430016041322586,2021,Toyota,Corolla,XLE,Gold,110907,2020-04-01,False,,2023-01-17
VEH01612,CUS01612,DLR001,15692217205507543,2021,Toyota,Highlander,Base,Brown,93327,2022-01-14,False,,2021-11-27
VEH01613,CUS01613,DLR002,17169129763418578,2019,Honda,Civic,LE,Gold,40312,2022-05-01,False,,2022-01-27
VEH01614,CUS01614,DLR002,18152904591802835,2021,Honda,Civic,Limited,Gold,15596,2019-02-25,True,2024-01-06,2022-12-23
VEH01615,CUS01615,DLR003,15536916924576958,2019,Ford,Edge,Sport,Gray,82537,2021-12-21,False,,2021-04-09
VEH01616,CUS01616,DLR004,11973413685295773,2020,Chevrolet,Silverado,LE,Green,107579,2019-09-27,False,,2020-06-16
VEH01617,CUS01617,DLR002,10416339509061291,2019,Nissan,Rogue,,Black,49229,2019-05-17,False,,2020-12-05
VEH01618,CUS01618,DLR002,15165327541126009,2018,Kia,Sorento,XLE,Silver,115939,2021-11-26,False,,2023-12-01
VEH01619,CUS01619,DLR003,15675083882573759,2023,Ford,Bronco,,Beige,30343,2020-05-06,False,,2020-11-22
VEH01620,CUS01620,DLR003,19095012213536730,2022,Ford,Escape,XLE,Green,50103,2021-02-06,False,,2020-07-11
VEH01621,CUS01621,DLR004,16343479338139888,2019,Kia,Sorento,XLE,White,103585,2021-07-14,False,,2022-11-26
VEH01622,CUS01622,DLR003,14487187879502125,2022,Ford,Bronco,,Brown,55231,2021-07-17,False,,2021-10-30
VEH01623,CUS01623,DLR003,10489162757830321,2018,Hyundai,Sonata,EX,Beige,64706,2021-05-03,True,2024-03-28,2021-07-11
VEH01624,CUS01624,DLR005,15692770776581328,2019,BMW,3 Series,SE,White,111357,2021-12-31,False,,2020-09-19
VEH01625,CUS01625,DLR002,16224275482859571,2020,Honda,Pilot,XLE,Blue,31525,2023-09-15,False,,2022-02-15
VEH01626,CUS01626,DLR002,10683276128597229,2022,Honda,Pilot,EX,Blue,82800,2021-11-29,False,,2022-08-29
VEH01627,CUS01627,DLR005,13403923689811786,2022,BMW,7 Series,,Green,45356,2019-10-28,True,2024-02-21,2020-11-13
VEH01628,CUS01628,DLR002,15580823101233131,2020,Honda,Accord,EX,Green,12215,2020-10-05,False,,2020-04-05
VEH01629,CUS01629,DLR005,18271792965359081,2022,BMW,X3,LX,Blue,108377,2023-01-15,False,,2023-09-23
VEH01630,CUS01630,DLR003,11204265569124083,2021,Ford,Edge,SE,Blue,27073,2022-01-16,False,,2021-04-28
VEH01631,CUS01631,DLR002,15138869170503026,2021,Honda,Accord,LX,Beige,118645,2023-04-10,False,,2020-03-20
VEH01632,CUS01632,DLR002,10421127986829913,2020,Honda,Odyssey,XLE,Silver,24869,2019-03-29,False,,2023-03-11
VEH01633,CUS01633,DLR004,18921889743089958,2018,Chevrolet,Malibu,LE,Red,17358,2021-01-27,False,,2023-11-29
VEH01634,CUS01634,DLR002,11609264070753922,2019,Nissan,Rogue,Base,Gray,60982,2020-01-23,True,2024-06-24,2020-03-29
VEH01635,CUS01635,DLR005,19966064094702890,2022,BMW,X3,,Gray,29850,2019-02-04,False,,2021-10-07
VEH01636,CUS01636,DLR004,12378843826225827,2021,Chevrolet,Equinox,LE,Green,49936,2023-07-23,True,2024-05-27,2021-09-09
VEH01637,CUS01637,DLR002,13064269524703465,2020,Honda,Pilot,EX,Beige,25053,2021-08-05,False,,2022-05-23
VEH01638,CUS01638,DLR001,19977294375101123,2020,Toyota,Camry,XLE,Beige,115676,2019-03-16,False,,2023-04-13
VEH01639,CUS01639,DLR003,15150012735675163,2018,Nissan,Altima,Base,Beige,13366,2023-07-04,False,,2022-11-30
VEH01640,CUS01640,DLR003,17513149334186732,2021,Ford,Bronco,Sport,Black,7458,2020-05-27,False,,2020-06-16
VEH01641,CUS01641,DLR002,10871903937047840,2022,Honda,Pilot,Sport,Brown,56854,2019-04-14,False,,2022-08-28
VEH01642,CUS01642,DLR005,14279137192453103,2020,BMW,3 Series,XLE,Beige,81432,2023-06-19,False,,2020-11-17
VEH01643,CUS01643,DLR004,16814851174716544,2021,Chevrolet,Traverse,XLE,Brown,43087,2021-11-21,False,,2020-06-17
VEH01644,CUS01644,DLR004,19200631045044082,2020,Hyundai,Tucson,SE,Silver,62307,2020-06-26,False,,2022-11-24
VEH01645,CUS01645,DLR004,17826004751767683,2022,Chevrolet,Equinox,LE,Blue,117815,2023-06-11,False,,2020-01-10
VEH01646,CUS01646,DLR004,17007385380809546,2021,Chevrolet,Silverado,LX,Black,16584,2019-03-25,False,,2021-10-31
VEH01647,CUS01647,DLR002,13106736328506302,2019,Honda,Odyssey,XLE,White,88734,2022-11-14,True,2024-03-28,2023-04-16
VEH01648,CUS01648,DLR001,15864869665835924,2021,Toyota,Highlander,LE,Blue,44949,2021-03-17,False,,2022-12-20
VEH01649,CUS01649,DLR005,14763694841135932,2021,BMW,X5,Base,Gray,55115,2022-11-12,False,,2022-09-25
VEH01650,CUS01650,DLR001,11015135674197897,2022,Toyota,Camry,,Blue,69441,2021-01-20,False,,2021-11-15
VEH01651,CUS01651,DLR003,16536530027995808,2022,Ford,Explorer,,Red,10228,2020-06-17,False,,2023-11-12
VEH01652,CUS01652,DLR004,16217698702640577,2019,Chevrolet,Colorado,,Silver,114739,2021-05-16,False,,2022-09-09
VEH01653,CUS01653,DLR005,18391785340030668,2018,Kia,Optima,XLE,Gold,40316,2021-04-16,False,,2020-09-01
VEH01654,CUS01654,DLR002,19520677686223703,2020,Honda,Accord,Limited,Blue,21921,2023-06-23,True,2024-04-05,2020-04-03
VEH01655,CUS01655,DLR001,11681536626049800,2019,Toyota,Corolla,LX,Black,81485,2021-04-15,True,2023-11-09,2022-04-12
VEH01656,CUS01656,DLR002,18026510634682689,2020,Honda,Pilot,,White,13729,2019-09-16,False,,2023-02-03
VEH01657,CUS01657,DLR002,11042241098489312,2019,Hyundai,Tucson,,Gold,85500,2020-08-18,False,,2022-09-08
VEH01658,CUS01658,DLR003,14063496072735611,2020,Ford,Edge,EX,White,99218,2021-10-26,True,2024-03-28,2023-07-17
VEH01659,CUS01659,DLR004,19623736097351433,2020,Chevrolet,Colorado,LX,Red,5719,2021-09-21,True,2024-04-01,2023-09-17
VEH01660,CUS01660,DLR003,10551754616202342,2019,Nissan,Altima,LX,Black,18412,2022-11-04,False,,2022-04-23
VEH01661,CUS01661,DLR001,11057445386904867,2023,Toyota,Camry,Sport,Gray,91586,2021-08-24,True,2024-03-08,2022-04-13
VEH01662,CUS01662,DLR002,11397896294555571,2019,Honda,Odyssey,Limited,Blue,69079,2020-05-29,False,,2022-07-29
VEH01663,CUS01663,DLR005,10361648648152445,2021,BMW,3 Series,XLE,Green,25730,2023-02-10,True,2024-01-17,2023-06-27
VEH01664,CUS01664,DLR003,19514714599622516,2021,Ford,Escape,,Silver,110602,2023-09-25,False,,2021-12-22
VEH01665,CUS01665,DLR002,17817365034819021,2019,Honda,CR-V,,Blue,87307,2020-08-01,False,,2021-07-22
VEH01666,CUS01666,DLR002,19156043444628849,2021,Honda,Accord,XLE,Black,37347,2020-02-18,False,,2023-05-14
VEH01667,CUS01667,DLR002,17587990270010629,2023,Honda,Accord,LE,Red,81242,2022-03-04,False,,2021-01-13
VEH01668,CUS01668,DLR005,17183673954431988,2022,BMW,X5,,Green,118208,2019-02-22,False,,2022-12-03
VEH01669,CUS01669,DLR003,19749023367028534,2021,Nissan,Rogue,Base,Blue,100362,2019-02-16,False,,2020-08-31
VEH01670,CUS01670,DLR001,18749320080702321,2022,Toyota,Tacoma,,Red,53654,2020-04-06,False,,2020-03-28
VEH01671,CUS01671,DLR002,16361192726679482,2018,Honda,Civic,,Red,102073,2019-12-02,False,,2021-05-13
VEH01672,CUS01672,DLR005,16662946154979366,2020,BMW,5 Series,XLE,Gray,82610,2023-03-17,False,,2022-04-23
VEH01673,CUS01673,DLR004,17861062347354065,2022,Chevrolet,Traverse,SE,Brown,16466,2022-08-24,False,,2022-12-16
VEH01674,CUS01674,DLR004,13811422635579625,2018,Chevrolet,Silverado,Sport,Red,44659,2023-07-17,False,,2022-12-05
VEH01675,CUS01675,DLR003,10871154693732921,2022,Ford,Escape,Base,Blue,60940,2023-07-01,True,2024-01-05,2023-06-14
VEH01676,CUS01676,DLR004,13712585733651385,2019,Chevrolet,Silverado,EX,Gold,38002,2022-10-13,False,,2021-08-01
VEH01677,CUS01677,DLR003,13808622762480580,2021,Ford,Bronco,Sport,Blue,41064,2021-04-21,False,,2021-02-01
VEH01678,CUS01678,DLR002,18298462027544766,2019,Hyundai,Sonata,Sport,White,43370,2023-04-23,False,,2020-10-20
VEH01679,CUS01679,DLR002,12855707710705279,2022,Honda,CR-V,LX,Brown,78903,2023-07-20,False,,2020-02-04
VEH01680,CUS01680,DLR005,13334645321315682,2021,BMW,3 Series,SE,Gold,88460,2022-05-21,True,2023-12-04,2019-11-29
VEH01681,CUS01681,DLR004,17376071115057523,2020,Chevrolet,Traverse,EX,Gray,81601,2020-08-02,False,,2021-10-23
VEH01682,CUS01682,DLR002,10830030160689926,2021,Honda,Accord,LE,Black,94629,2022-12-05,False,,2022-09-10
VEH01683,CUS01683,DLR003,15493200727074885,2021,Ford,Explorer,,Beige,85537,2021-07-14,False,,2020-03-10
VEH01684,CUS01684,DLR005,11935189610710855,2022,BMW,X3,EX,Gray,31971,2021-05-27,False,,2023-08-13
VEH01685,CUS01685,DLR002,13608268612496681,2022,Honda,CR-V,LE,Blue,73061,2022-09-03,False,,2021-05-24
VEH01686,CUS01686,DLR001,13015532012931514,2021,Nissan,Rogue,EX,Silver,111132,2020-11-02,False,,2020-03-27
VEH01687,CUS01687,DLR004,19619386476963097,2018,Chevrolet,Silverado,LE,Green,100052,2020-07-11,True,2024-05-08,2022-10-28
VEH01688,CUS01688,DLR001,17526460179102026,2021,Toyota,Highlander,LX,Green,51074,2023-03-03,False,,2021-10-07
VEH01689,CUS01689,DLR005,10694697273990824,2020,BMW,5 Series,EX,Silver,6839,2021-12-09,True,2024-02-18,2021-07-30
VEH01690,CUS01690,DLR003,14118902915297701,2019,Ford,Edge,LX,Black,54944,2023-05-27,False,,2023-10-31
VEH01691,CUS01691,DLR004,19446181751429532,2021,Chevrolet,Colorado,SE,Blue,63597,2019-04-20,False,,2021-04-23
VEH01692,CUS01692,DLR003,10251650483654540,2019,Ford,Edge,Limited,Red,94568,2020-06-04,False,,2021-08-11
