CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,CAMPAIGN_ID,CALL_DATETIME,CALL_DATE,DURATION_SECONDS,DISPOSITION,DIRECTION,CALL_TYPE,RECORDING_URL,CREATED_AT
CALL005419,DLR003,AGT013,CUS00122,CMP013,2024-01-02 16:02:47,2024-01-02,84,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/02/CALL005419.mp3,2024-01-02 16:02:47
CALL005420,DLR005,AGT026,CUS01405,CMP023,2024-01-24 16:57:21,2024-01-24,194,voicemail,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/24/CALL005420.mp3,2024-01-24 16:57:21
CALL005421,DLR005,AGT030,CUS00226,CMP022,2024-01-29 18:12:22,2024-01-29,126,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/29/CALL005421.mp3,2024-01-29 18:12:22
CALL005422,DLR004,AGT023,CUS00083,CMP017,2024-01-23 09:55:29,2024-01-23,344,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/23/CALL005422.mp3,2024-01-23 09:55:29
CALL005423,DLR002,AGT008,CUS00067,CMP010,2024-01-12 14:47:57,2024-01-12,123,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/12/CALL005423.mp3,2024-01-12 14:47:57
CALL005424,DLR001,AGT005,CUS01670,CMP001,2024-01-21 17:59:28,2024-01-21,75,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/21/CALL005424.mp3,2024-01-21 17:59:28
CALL005425,DLR003,AGT017,CUS00773,CMP015,2024-01-19 10:14:25,2024-01-19,179,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/19/CALL005425.mp3,2024-01-19 10:14:25
CALL005426,DLR004,AGT020,CUS00120,CMP018,2024-01-17 08:13:42,2024-01-17,170,voicemail,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/17/CALL005426.mp3,2024-01-17 08:13:42
CALL005427,DLR005,AGT026,CUS01998,CMP022,2024-01-11 15:00:16,2024-01-11,238,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/11/CALL005427.mp3,2024-01-11 15:00:16
CALL005428,DLR002,AGT008,CUS01318,CMP009,2024-01-17 14:52:59,2024-01-17,130,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/17/CALL005428.mp3,2024-01-17 14:52:59
CALL005429,DLR002,AGT007,CUS00387,CMP009,2024-01-03 15:38:04,2024-01-03,127,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/03/CALL005429.mp3,2024-01-03 15:38:04
CALL005430,DLR001,AGT001,CUS00265,CMP004,2024-01-20 10:59:13,2024-01-20,180,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/20/CALL005430.mp3,2024-01-20 10:59:13
CALL005431,DLR001,AGT004,CUS01217,CMP005,2024-01-06 16:59:23,2024-01-06,205,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/06/CALL005431.mp3,2024-01-06 16:59:23
CALL005432,DLR004,AGT021,CUS00555,CMP016,2024-01-16 16:19:11,2024-01-16,183,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/16/CALL005432.mp3,2024-01-16 16:19:11
CALL005433,DLR001,AGT004,CUS01420,CMP002,2024-01-13 17:02:06,2024-01-13,250,no_answer,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/13/CALL005433.mp3,2024-01-13 17:02:06
CALL005434,DLR002,AGT011,CUS01515,CMP010,2024-01-03 10:08:40,2024-01-03,192,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/03/CALL005434.mp3,2024-01-03 10:08:40
CALL005435,DLR003,AGT014,CUS01999,CMP014,2024-01-26 15:20:07,2024-01-26,210,no_answer,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/26/CALL005435.mp3,2024-01-26 15:20:07
CALL005436,DLR001,AGT003,CUS01962,CMP003,2024-01-17 18:00:33,2024-01-17,209,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/17/CALL005436.mp3,2024-01-17 18:00:33
CALL005437,DLR001,AGT003,CUS01616,CMP003,2024-01-30 14:43:01,2024-01-30,172,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/30/CALL005437.mp3,2024-01-30 14:43:01
CALL005438,DLR002,AGT007,CUS00458,CMP009,2024-01-14 08:06:07,2024-01-14,155,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/14/CALL005438.mp3,2024-01-14 08:06:07
CALL005439,DLR004,AGT019,CUS01872,CMP016,2024-01-16 11:22:03,2024-01-16,154,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/16/CALL005439.mp3,2024-01-16 11:22:03
CALL005440,DLR003,AGT016,CUS01142,CMP011,2024-01-07 17:59:43,2024-01-07,145,information_provided,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/07/CALL005440.mp3,2024-01-07 17:59:43
CALL005441,DLR003,AGT016,CUS01920,CMP015,2024-01-04 09:27:37,2024-01-04,177,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/04/CALL005441.mp3,2024-01-04 09:27:37
CALL005442,DLR002,AGT012,CUS00390,CMP006,2024-01-20 15:19:17,2024-01-20,61,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/20/CALL005442.mp3,2024-01-20 15:19:17
CALL005443,DLR002,AGT009,CUS00738,CMP006,2024-01-21 11:25:17,2024-01-21,238,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/21/CALL005443.mp3,2024-01-21 11:25:17
CALL005444,DLR003,AGT017,CUS00017,CMP013,2024-01-18 10:39:06,2024-01-18,213,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/18/CALL005444.mp3,2024-01-18 10:39:06
CALL005445,DLR004,AGT021,CUS00789,CMP017,2024-01-23 07:52:22,2024-01-23,247,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/23/CALL005445.mp3,2024-01-23 07:52:22
CALL005446,DLR001,AGT003,CUS00719,CMP001,2024-01-11 15:02:55,2024-01-11,217,information_provided,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/11/CALL005446.mp3,2024-01-11 15:02:55
CALL005447,DLR002,AGT011,CUS00617,CMP008,2024-01-11 10:50:37,2024-01-11,191,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/11/CALL005447.mp3,2024-01-11 10:50:37
CALL005448,DLR004,AGT019,CUS00459,CMP020,2024-01-27 10:23:51,2024-01-27,135,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/27/CALL005448.mp3,2024-01-27 10:23:51
CALL005449,DLR002,AGT010,CUS01528,CMP009,2024-01-16 13:28:09,2024-01-16,309,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/16/CALL005449.mp3,2024-01-16 13:28:09
CALL005450,DLR003,AGT017,CUS00584,CMP013,2024-01-05 14:44:26,2024-01-05,144,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/05/CALL005450.mp3,2024-01-05 14:44:26
CALL005451,DLR003,AGT018,CUS01851,CMP015,2024-01-18 09:05:08,2024-01-18,205,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/18/CALL005451.mp3,2024-01-18 09:05:08
CALL005452,DLR005,AGT026,CUS00337,CMP021,2024-01-07 18:20:21,2024-01-07,203,complaint,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/07/CALL005452.mp3,2024-01-07 18:20:21
CALL005453,DLR002,AGT011,CUS01448,CMP009,2024-01-08 11:05:09,2024-01-08,162,no_answer,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/08/CALL005453.mp3,2024-01-08 11:05:09
CALL005454,DLR004,AGT020,CUS00368,CMP020,2024-01-18 14:15:36,2024-01-18,239,voicemail,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/18/CALL005454.mp3,2024-01-18 14:15:36
CALL005455,DLR005,AGT027,CUS00361,CMP022,2024-01-02 18:23:01,2024-01-02,130,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/02/CALL005455.mp3,2024-01-02 18:23:01
CALL005456,DLR005,AGT028,CUS01543,CMP023,2024-01-27 18:36:43,2024-01-27,174,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/27/CALL005456.mp3,2024-01-27 18:36:43
CALL005457,DLR002,AGT010,CUS00790,CMP009,2024-01-02 15:47:53,2024-01-02,279,wrong_number,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/02/CALL005457.mp3,2024-01-02 15:47:53
CALL005458,DLR001,AGT003,CUS00974,CMP003,2024-01-28 10:40:09,2024-01-28,226,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/28/CALL005458.mp3,2024-01-28 10:40:09
CALL005459,DLR003,AGT016,CUS00001,CMP011,2024-01-07 08:15:19,2024-01-07,149,voicemail,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/07/CALL005459.mp3,2024-01-07 08:15:19
CALL005460,DLR004,AGT022,CUS00535,CMP018,2024-01-10 10:13:57,2024-01-10,205,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/10/CALL005460.mp3,2024-01-10 10:13:57
CALL005461,DLR004,AGT021,CUS01052,CMP016,2024-01-19 07:12:57,2024-01-19,218,no_answer,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/19/CALL005461.mp3,2024-01-19 07:12:57
CALL005462,DLR002,AGT007,CUS01248,CMP010,2024-01-21 09:10:46,2024-01-21,236,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/21/CALL005462.mp3,2024-01-21 09:10:46
CALL005463,DLR003,AGT018,CUS00264,CMP014,2024-01-22 09:30:22,2024-01-22,184,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/22/CALL005463.mp3,2024-01-22 09:30:22
CALL005464,DLR003,AGT015,CUS00362,CMP014,2024-01-17 15:47:10,2024-01-17,267,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/17/CALL005464.mp3,2024-01-17 15:47:10
CALL005465,DLR005,AGT025,CUS01914,CMP022,2024-01-04 11:52:44,2024-01-04,189,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/04/CALL005465.mp3,2024-01-04 11:52:44
CALL005466,DLR001,AGT005,CUS00350,CMP005,2024-01-29 12:31:13,2024-01-29,80,no_answer,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/29/CALL005466.mp3,2024-01-29 12:31:13
CALL005467,DLR002,AGT007,CUS00548,CMP007,2024-01-23 16:06:13,2024-01-23,232,voicemail,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/23/CALL005467.mp3,2024-01-23 16:06:13
CALL005468,DLR001,AGT005,CUS00164,CMP005,2024-01-29 08:04:36,2024-01-29,95,voicemail,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/29/CALL005468.mp3,2024-01-29 08:04:36
CALL005469,DLR001,AGT003,CUS00390,CMP003,2024-01-03 14:39:45,2024-01-03,125,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/03/CALL005469.mp3,2024-01-03 14:39:45
CALL005470,DLR005,AGT030,CUS00158,CMP022,2024-01-26 10:17:37,2024-01-26,163,no_answer,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/26/CALL005470.mp3,2024-01-26 10:17:37
CALL005471,DLR004,AGT019,CUS00520,CMP020,2024-01-10 15:28:45,2024-01-10,236,callback_requested,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/10/CALL005471.mp3,2024-01-10 15:28:45
CALL005472,DLR001,AGT004,CUS00762,CMP001,2024-01-29 16:20:03,2024-01-29,311,complaint,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/29/CALL005472.mp3,2024-01-29 16:20:03
CALL005473,DLR003,AGT015,CUS00297,CMP012,2024-01-19 18:10:53,2024-01-19,233,no_answer,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/19/CALL005473.mp3,2024-01-19 18:10:53
CALL005474,DLR004,AGT023,CUS01119,CMP017,2024-01-17 11:19:41,2024-01-17,315,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/17/CALL005474.mp3,2024-01-17 11:19:41
CALL005475,DLR002,AGT010,CUS01266,CMP010,2024-01-04 15:37:01,2024-01-04,203,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/04/CALL005475.mp3,2024-01-04 15:37:01
CALL005476,DLR002,AGT008,CUS00634,CMP008,2024-01-24 16:02:33,2024-01-24,159,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/24/CALL005476.mp3,2024-01-24 16:02:33
CALL005477,DLR005,AGT027,CUS00154,CMP023,2024-01-13 09:44:32,2024-01-13,112,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/13/CALL005477.mp3,2024-01-13 09:44:32
CALL005478,DLR001,AGT005,CUS01835,CMP002,2024-01-14 11:27:34,2024-01-14,149,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/14/CALL005478.mp3,2024-01-14 11:27:34
CALL005479,DLR003,AGT016,CUS00212,CMP015,2024-01-27 10:02:57,2024-01-27,193,no_answer,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/27/CALL005479.mp3,2024-01-27 10:02:57
CALL005480,DLR002,AGT010,CUS00980,CMP009,2024-01-21 13:25:19,2024-01-21,235,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/21/CALL005480.mp3,2024-01-21 13:25:19
CALL005481,DLR001,AGT004,CUS01950,CMP005,2024-01-21 13:47:04,2024-01-21,293,information_provided,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/21/CALL005481.mp3,2024-01-21 13:47:04
CALL005482,DLR004,AGT021,CUS00523,CMP017,2024-01-06 19:16:33,2024-01-06,291,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/06/CALL005482.mp3,2024-01-06 19:16:33
CALL005483,DLR001,AGT004,CUS00213,CMP002,2024-01-07 09:19:50,2024-01-07,251,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/07/CALL005483.mp3,2024-01-07 09:19:50
CALL005484,DLR004,AGT024,CUS00639,CMP016,2024-01-01 14:54:16,2024-01-01,171,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/01/CALL005484.mp3,2024-01-01 14:54:16
CALL005485,DLR005,AGT029,CUS00160,CMP023,2024-01-24 10:17:51,2024-01-24,236,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/24/CALL005485.mp3,2024-01-24 10:17:51
CALL005486,DLR003,AGT014,CUS00492,CMP014,2024-01-17 17:03:04,2024-01-17,196,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/17/CALL005486.mp3,2024-01-17 17:03:04
CALL005487,DLR003,AGT017,CUS01615,CMP014,2024-01-20 11:05:45,2024-01-20,212,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/20/CALL005487.mp3,2024-01-20 11:05:45
CALL005488,DLR004,AGT019,CUS01179,CMP020,2024-01-29 16:43:45,2024-01-29,151,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/29/CALL005488.mp3,2024-01-29 16:43:45
CALL005489,DLR002,AGT008,CUS01753,CMP010,2024-01-13 11:20:42,2024-01-13,235,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/13/CALL005489.mp3,2024-01-13 11:20:42
CALL005490,DLR005,AGT027,CUS01347,CMP025,2024-01-25 12:07:22,2024-01-25,73,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/25/CALL005490.mp3,2024-01-25 12:07:22
CALL005491,DLR005,AGT025,CUS00826,CMP022,2024-01-16 11:49:31,2024-01-16,236,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/16/CALL005491.mp3,2024-01-16 11:49:31
CALL005492,DLR002,AGT007,CUS01151,CMP009,2024-01-26 10:35:22,2024-01-26,148,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/26/CALL005492.mp3,2024-01-26 10:35:22
CALL005493,DLR002,AGT007,CUS01323,CMP009,2024-01-16 13:55:57,2024-01-16,199,voicemail,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/16/CALL005493.mp3,2024-01-16 13:55:57
CALL005494,DLR005,AGT029,CUS01253,CMP022,2024-01-18 17:29:14,2024-01-18,120,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/18/CALL005494.mp3,2024-01-18 17:29:14
CALL005495,DLR003,AGT017,CUS00855,CMP015,2024-01-03 14:47:28,2024-01-03,206,callback_requested,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/03/CALL005495.mp3,2024-01-03 14:47:28
CALL005496,DLR005,AGT030,CUS01556,CMP022,2024-01-19 14:58:14,2024-01-19,186,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/19/CALL005496.mp3,2024-01-19 14:58:14
CALL005497,DLR001,AGT006,CUS01896,CMP004,2024-01-19 11:58:38,2024-01-19,82,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/19/CALL005497.mp3,2024-01-19 11:58:38
CALL005498,DLR004,AGT022,CUS01786,CMP016,2024-01-28 10:10:57,2024-01-28,186,voicemail,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/28/CALL005498.mp3,2024-01-28 10:10:57
CALL005499,DLR004,AGT024,CUS00981,CMP017,2024-01-02 09:27:32,2024-01-02,193,no_answer,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/02/CALL005499.mp3,2024-01-02 09:27:32
CALL005500,DLR003,AGT016,CUS01637,CMP014,2024-01-22 09:19:56,2024-01-22,238,voicemail,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/22/CALL005500.mp3,2024-01-22 09:19:56
CALL005501,DLR002,AGT010,CUS00489,CMP010,2024-01-14 10:20:36,2024-01-14,291,information_provided,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/14/CALL005501.mp3,2024-01-14 10:20:36
CALL005502,DLR001,AGT001,CUS01993,CMP001,2024-01-08 14:53:41,2024-01-08,193,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/08/CALL005502.mp3,2024-01-08 14:53:41
CALL005503,DLR005,AGT025,CUS00822,CMP021,2024-01-05 09:18:50,2024-01-05,150,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/05/CALL005503.mp3,2024-01-05 09:18:50
CALL005504,DLR005,AGT025,CUS01987,CMP025,2024-01-20 14:55:42,2024-01-20,161,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/20/CALL005504.mp3,2024-01-20 14:55:42
CALL005505,DLR003,AGT013,CUS01145,CMP013,2024-01-19 16:11:23,2024-01-19,76,voicemail,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/19/CALL005505.mp3,2024-01-19 16:11:23
CALL005506,DLR001,AGT002,CUS01838,CMP005,2024-01-14 07:25:45,2024-01-14,100,voicemail,outbound,live_connect,s3://bdc-recordings/DLR001/2024/01/14/CALL005506.mp3,2024-01-14 07:25:45
CALL005507,DLR003,AGT016,CUS00408,CMP014,2024-01-09 15:22:05,2024-01-09,144,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/09/CALL005507.mp3,2024-01-09 15:22:05
CALL005508,DLR002,AGT012,CUS00013,CMP010,2024-01-09 11:18:10,2024-01-09,93,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/09/CALL005508.mp3,2024-01-09 11:18:10
CALL005509,DLR001,AGT005,CUS01872,CMP002,2024-01-30 17:28:29,2024-01-30,64,information_provided,outbound,voicemail,s3://bdc-recordings/DLR001/2024/01/30/CALL005509.mp3,2024-01-30 17:28:29
CALL005510,DLR003,AGT015,CUS00506,CMP012,2024-01-28 13:16:21,2024-01-28,207,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/28/CALL005510.mp3,2024-01-28 13:16:21
CALL005511,DLR005,AGT025,CUS00527,CMP025,2024-01-27 17:05:06,2024-01-27,209,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/27/CALL005511.mp3,2024-01-27 17:05:06
CALL005512,DLR005,AGT025,CUS00298,CMP021,2024-01-25 11:46:07,2024-01-25,142,voicemail,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/25/CALL005512.mp3,2024-01-25 11:46:07
CALL005513,DLR002,AGT009,CUS00975,CMP007,2024-01-08 15:39:33,2024-01-08,209,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/08/CALL005513.mp3,2024-01-08 15:39:33
CALL005514,DLR005,AGT025,CUS00776,CMP022,2024-01-14 15:06:34,2024-01-14,150,no_answer,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/14/CALL005514.mp3,2024-01-14 15:06:34
CALL005515,DLR005,AGT028,CUS01771,CMP023,2024-01-09 12:23:25,2024-01-09,129,no_answer,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/09/CALL005515.mp3,2024-01-09 12:23:25
CALL005516,DLR004,AGT020,CUS01493,CMP018,2024-01-02 10:53:37,2024-01-02,199,no_answer,outbound,voicemail,s3://bdc-recordings/DLR004/2024/01/02/CALL005516.mp3,2024-01-02 10:53:37
CALL005517,DLR005,AGT025,CUS00509,CMP021,2024-01-22 11:45:36,2024-01-22,179,voicemail,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/22/CALL005517.mp3,2024-01-22 11:45:36
CALL005518,DLR004,AGT022,CUS00249,CMP020,2024-01-28 16:54:50,2024-01-28,209,voicemail,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/28/CALL005518.mp3,2024-01-28 16:54:50
CALL005519,DLR001,AGT005,CUS01211,CMP003,2024-01-15 14:03:35,2024-01-15,77,voicemail,outbound,no_answer,s3://bdc-recordings/DLR001/2024/01/15/CALL005519.mp3,2024-01-15 14:03:35
CALL005520,DLR002,AGT010,CUS00862,CMP009,2024-01-28 16:29:21,2024-01-28,192,complaint,outbound,voicemail,s3://bdc-recordings/DLR002/2024/01/28/CALL005520.mp3,2024-01-28 16:29:21
CALL005521,DLR005,AGT030,CUS00910,CMP025,2024-01-15 14:32:08,2024-01-15,227,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/15/CALL005521.mp3,2024-01-15 14:32:08
CALL005522,DLR002,AGT007,CUS00658,CMP009,2024-01-09 15:37:01,2024-01-09,194,no_answer,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/09/CALL005522.mp3,2024-01-09 15:37:01
CALL005523,DLR004,AGT023,CUS00803,CMP017,2024-01-06 10:49:29,2024-01-06,340,voicemail,outbound,no_answer,s3://bdc-recordings/DLR004/2024/01/06/CALL005523.mp3,2024-01-06 10:49:29
CALL005524,DLR004,AGT024,CUS00009,CMP017,2024-01-25 10:58:59,2024-01-25,239,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/25/CALL005524.mp3,2024-01-25 10:58:59
CALL005525,DLR003,AGT018,CUS01447,CMP012,2024-01-20 16:18:33,2024-01-20,181,callback_requested,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/20/CALL005525.mp3,2024-01-20 16:18:33
CALL005526,DLR003,AGT014,CUS00607,CMP011,2024-01-06 16:37:38,2024-01-06,229,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/06/CALL005526.mp3,2024-01-06 16:37:38
CALL005527,DLR005,AGT028,CUS01907,CMP023,2024-01-20 14:28:16,2024-01-20,198,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR005/2024/01/20/CALL005527.mp3,2024-01-20 14:28:16
CALL005528,DLR004,AGT022,CUS01884,CMP017,2024-01-14 10:29:18,2024-01-14,155,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR004/2024/01/14/CALL005528.mp3,2024-01-14 10:29:18
CALL005529,DLR003,AGT013,CUS01068,CMP015,2024-01-20 09:25:59,2024-01-20,60,no_answer,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/20/CALL005529.mp3,2024-01-20 09:25:59
CALL005530,DLR003,AGT014,CUS00005,CMP013,2024-01-14 14:02:45,2024-01-14,171,do_not_call,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/14/CALL005530.mp3,2024-01-14 14:02:45
CALL005531,DLR003,AGT018,CUS00438,CMP015,2024-01-27 14:41:39,2024-01-27,278,appointment_set,outbound,no_answer,s3://bdc-recordings/DLR003/2024/01/27/CALL005531.mp3,2024-01-27 14:41:39
CALL005532,DLR002,AGT010,CUS01978,CMP008,2024-01-12 15:19:17,2024-01-12,267,voicemail,outbound,no_answer,s3://bdc-recordings/DLR002/2024/01/12/CALL005532.mp3,2024-01-12 15:19:17
CALL005533,DLR005,AGT026,CUS01812,CMP023,2024-01-29 16:13:00,2024-01-29,340,voicemail,outbound,no_answer,s3://bdc-recordings/DLR005/2024/01/29/CALL005533.mp3,2024-01-29 16:13:00
CALL005534,DLR003,AGT017,CUS00030,CMP011,2024-01-10 10:24:04,2024-01-10,173,information_provided,outbound,voicemail,s3://bdc-recordings/DLR003/2024/01/10/CALL005534.mp3,2024-01-10 10:24:04
CALL005535,DLR002,AGT009,CUS01078,CMP007,2024-01-01 10:25:07,2024-01-01,157,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR002/2024/01/01/CALL005535.mp3,2024-01-01 10:25:07
CALL005536,DLR005,AGT029,CUS01846,CMP022,2024-01-01 18:03:15,2024-01-01,236,appointment_set,outbound,voicemail,s3://bdc-recordings/DLR005/2024/01/01/CALL005536.mp3,2024-01-01 18:03:15
CALL005537,DLR003,AGT018,CUS01004,CMP011,2024-01-04 15:02:14,2024-01-04,265,appointment_set,outbound,live_connect,s3://bdc-recordings/DLR003/2024/01/04/CALL005537.mp3,2024-01-04 15:02:14
