APPOINTMENT_ID,CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,APPOINTMENT_DATETIME,APPOINTMENT_DATE,APPOINTMENT_TYPE,STATUS,DURATION_MINUTES,NOTES,CREATED_AT
APT02488,CALL007958,DLR004,AGT023,CUS00688,2024-01-29 05:37:45,2024-01-29,brake_service,no_show,60,,2024-01-17 14:37:45
APT02489,CALL007966,DLR001,AGT003,CUS01373,2024-02-09 23:42:54,2024-02-09,tire_rotation,no_show,60,,2024-01-30 11:42:54
APT02490,CALL007967,DLR001,AGT004,CUS00483,2024-02-09 05:24:49,2024-02-09,sales_consultation,showed,120,,2024-01-26 15:24:49
APT02491,CALL007969,DLR001,AGT003,CUS00052,2024-01-13 00:47:45,2024-01-13,tire_rotation,confirmed,30,,2024-01-04 11:47:45
APT02492,CALL007972,DLR004,AGT022,CUS00643,2024-01-19 23:51:31,2024-01-19,sales_consultation,showed,90,,2024-01-12 12:51:31
APT02493,CALL007973,DLR002,AGT009,CUS01293,2024-01-09 00:41:22,2024-01-09,transmission_service,showed,90,,2024-01-02 15:41:22
APT02494,CALL007979,DLR002,AGT011,CUS00450,2024-01-14 03:04:18,2024-01-14,lease_return,scheduled,60,,2024-01-07 16:04:18
APT02495,CALL007980,DLR002,AGT008,CUS00777,2024-02-11 06:44:38,2024-02-11,sales_consultation,scheduled,120,,2024-01-29 15:44:38
APT02496,CALL007983,DLR002,AGT007,CUS00131,2024-01-24 06:29:00,2024-01-24,transmission_service,showed,120,,2024-01-19 14:29:00
APT02497,CALL007985,DLR003,AGT017,CUS01847,2024-01-30 23:26:59,2024-01-30,brake_service,showed,45,,2024-01-29 12:26:59
APT02498,CALL007994,DLR004,AGT020,CUS01027,2024-01-04 20:10:44,2024-01-04,transmission_service,confirmed,60,,2024-01-01 09:10:44
APT02499,CALL007995,DLR001,AGT004,CUS00768,2024-02-05 07:50:13,2024-02-05,brake_service,scheduled,90,,2024-01-24 14:50:13
APT02500,CALL007996,DLR003,AGT018,CUS00567,2024-02-07 11:17:13,2024-02-07,sales_consultation,showed,45,,2024-01-27 18:17:13
APT02501,CALL007999,DLR004,AGT023,CUS00787,2024-01-24 07:36:22,2024-01-24,recall_repair,no_show,60,,2024-01-17 14:36:22
APT02502,CALL008004,DLR005,AGT030,CUS00950,2024-01-30 00:56:07,2024-01-30,recall_repair,showed,120,,2024-01-17 14:56:07
APT02503,CALL008005,DLR001,AGT001,CUS01275,2024-02-04 01:23:46,2024-02-04,multi_point_inspection,showed,120,,2024-01-23 11:23:46
APT02504,CALL008008,DLR004,AGT021,CUS00364,2024-02-05 03:30:12,2024-02-05,lease_return,confirmed,45,,2024-01-25 14:30:12
APT02505,CALL008009,DLR001,AGT002,CUS00364,2024-01-25 03:55:20,2024-01-25,transmission_service,scheduled,30,,2024-01-12 17:55:20
APT02506,CALL008011,DLR002,AGT011,CUS01074,2024-01-13 01:11:28,2024-01-13,oil_change,showed,60,,2024-01-04 11:11:28
APT02507,CALL008020,DLR003,AGT017,CUS01588,2024-01-04 17:26:44,2024-01-04,transmission_service,no_show,120,,2024-01-01 09:26:44
APT02508,CALL008023,DLR002,AGT012,CUS01498,2024-01-28 20:45:54,2024-01-28,multi_point_inspection,showed,60,,2024-01-25 11:45:54
APT02509,CALL008024,DLR004,AGT019,CUS00434,2024-01-14 00:35:00,2024-01-14,transmission_service,no_show,45,,2024-01-04 16:35:00
APT02510,CALL008027,DLR002,AGT011,CUS01055,2024-01-29 05:28:22,2024-01-29,recall_repair,showed,60,,2024-01-23 15:28:22
APT02511,CALL008030,DLR001,AGT004,CUS01305,2024-01-19 08:41:55,2024-01-19,brake_service,confirmed,60,,2024-01-12 16:41:55
APT02512,CALL008035,DLR003,AGT014,CUS01876,2024-01-19 23:34:59,2024-01-19,recall_repair,showed,120,,2024-01-09 15:34:59
APT02513,CALL008038,DLR003,AGT014,CUS01522,2024-02-05 01:35:08,2024-02-05,multi_point_inspection,confirmed,30,,2024-01-24 13:35:08
APT02514,CALL008039,DLR001,AGT006,CUS01359,2024-01-14 05:04:05,2024-01-14,multi_point_inspection,no_show,60,,2024-01-11 14:04:05
APT02515,CALL008040,DLR002,AGT007,CUS00582,2024-01-27 07:42:22,2024-01-27,multi_point_inspection,no_show,45,,2024-01-20 15:42:22
APT02516,CALL008047,DLR003,AGT015,CUS00255,2024-01-19 03:28:18,2024-01-19,multi_point_inspection,showed,45,,2024-01-09 12:28:18
APT02517,CALL008049,DLR005,AGT028,CUS00313,2024-02-02 10:39:49,2024-02-02,tire_rotation,confirmed,90,,2024-01-26 17:39:49
APT02518,CALL008052,DLR003,AGT017,CUS00952,2024-02-03 19:51:01,2024-02-03,multi_point_inspection,scheduled,30,,2024-01-22 10:51:01
APT02519,CALL008055,DLR005,AGT029,CUS00453,2024-01-24 00:11:30,2024-01-24,oil_change,confirmed,60,,2024-01-19 13:11:30
APT02520,CALL008062,DLR003,AGT017,CUS00916,2024-01-24 21:37:27,2024-01-24,lease_return,showed,45,,2024-01-23 09:37:27
APT02521,CALL008066,DLR001,AGT003,CUS00095,2024-01-23 23:04:24,2024-01-23,oil_change,scheduled,60,,2024-01-13 09:04:24
APT02522,CALL008069,DLR004,AGT020,CUS01789,2024-01-25 09:17:18,2024-01-25,recall_repair,no_show,45,,2024-01-21 16:17:18
APT02523,CALL008071,DLR005,AGT026,CUS01929,2024-02-09 01:45:11,2024-02-09,brake_service,confirmed,90,,2024-01-30 11:45:11
APT02524,CALL008072,DLR005,AGT028,CUS01402,2024-01-17 02:43:31,2024-01-17,tire_rotation,scheduled,60,,2024-01-06 16:43:31
APT02525,CALL008073,DLR002,AGT007,CUS00311,2024-02-06 05:19:07,2024-02-06,multi_point_inspection,cancelled,30,,2024-01-30 15:19:07
APT02526,CALL008074,DLR002,AGT011,CUS01723,2024-01-31 04:36:11,2024-01-31,transmission_service,confirmed,45,,2024-01-23 11:36:11
APT02527,CALL008076,DLR001,AGT001,CUS00504,2024-01-08 23:35:40,2024-01-08,transmission_service,showed,45,,2024-01-06 10:35:40
APT02528,CALL008078,DLR001,AGT004,CUS00217,2024-01-23 03:21:52,2024-01-23,recall_repair,scheduled,90,,2024-01-08 15:21:52
APT02529,CALL008079,DLR003,AGT018,CUS00306,2024-02-02 22:17:28,2024-02-02,sales_consultation,scheduled,60,,2024-01-20 12:17:28
APT02530,CALL008080,DLR001,AGT004,CUS01638,2024-01-25 05:11:07,2024-01-25,tire_rotation,confirmed,60,,2024-01-17 13:11:07
APT02531,CALL008082,DLR001,AGT001,CUS01615,2024-01-18 23:07:02,2024-01-18,brake_service,scheduled,60,,2024-01-09 12:07:02
APT02532,CALL008089,DLR005,AGT027,CUS01965,2024-01-10 03:07:09,2024-01-10,tire_rotation,confirmed,45,,2024-01-07 11:07:09
APT02533,CALL008094,DLR004,AGT021,CUS00848,2024-02-08 23:56:55,2024-02-08,transmission_service,showed,90,,2024-01-28 14:56:55
APT02534,CALL008095,DLR004,AGT023,CUS00574,2024-01-17 01:01:13,2024-01-17,oil_change,confirmed,60,,2024-01-11 14:01:13
APT02535,CALL008097,DLR002,AGT008,CUS01609,2024-01-06 23:46:10,2024-01-06,sales_consultation,no_show,90,,2024-01-01 14:46:10
APT02536,CALL008099,DLR003,AGT016,CUS00985,2024-01-21 19:55:18,2024-01-21,tire_rotation,scheduled,90,,2024-01-18 08:55:18
APT02537,CALL008101,DLR002,AGT007,CUS00653,2024-01-06 04:38:48,2024-01-06,tire_rotation,showed,60,,2024-01-01 14:38:48
APT02538,CALL008105,DLR003,AGT018,CUS00621,2024-01-29 04:31:05,2024-01-29,lease_return,scheduled,45,,2024-01-15 17:31:05
APT02539,CALL008106,DLR002,AGT011,CUS01290,2024-01-09 10:21:38,2024-01-09,recall_repair,scheduled,60,,2024-01-06 17:21:38
APT02540,CALL008109,DLR001,AGT001,CUS00228,2024-01-28 00:03:04,2024-01-28,transmission_service,showed,90,,2024-01-26 14:03:04
APT02541,CALL008111,DLR001,AGT003,CUS01951,2024-02-07 01:50:36,2024-02-07,brake_service,scheduled,90,,2024-01-23 11:50:36
APT02542,CALL008112,DLR001,AGT004,CUS01869,2024-02-03 22:10:49,2024-02-03,multi_point_inspection,showed,45,,2024-01-23 14:10:49
APT02543,CALL008113,DLR001,AGT006,CUS01071,2024-01-08 23:15:19,2024-01-08,brake_service,scheduled,45,,2024-01-06 09:15:19
APT02544,CALL008116,DLR003,AGT015,CUS01132,2024-01-13 08:29:48,2024-01-13,tire_rotation,showed,120,,2024-01-05 16:29:48
APT02545,CALL008123,DLR004,AGT023,CUS01119,2024-02-03 04:03:20,2024-02-03,transmission_service,confirmed,120,,2024-01-23 14:03:20
APT02546,CALL008131,DLR002,AGT009,CUS00398,2024-01-15 02:49:17,2024-01-15,sales_consultation,confirmed,120,,2024-01-10 16:49:17
APT02547,CALL008139,DLR003,AGT017,CUS00763,2024-01-29 00:35:35,2024-01-29,multi_point_inspection,confirmed,60,,2024-01-22 15:35:35
APT02548,CALL008141,DLR003,AGT015,CUS01520,2024-02-08 23:44:22,2024-02-08,brake_service,confirmed,90,,2024-01-26 10:44:22
APT02549,CALL008145,DLR004,AGT021,CUS01506,2024-01-26 02:06:22,2024-01-26,multi_point_inspection,scheduled,60,,2024-01-14 15:06:22
APT02550,CALL008148,DLR004,AGT023,CUS01599,2024-01-16 00:35:40,2024-01-16,brake_service,confirmed,30,,2024-01-08 14:35:40
APT02551,CALL008151,DLR002,AGT008,CUS01449,2024-01-21 18:05:18,2024-01-21,oil_change,scheduled,30,,2024-01-20 10:05:18
APT02552,CALL008158,DLR003,AGT015,CUS00493,2024-01-05 20:07:57,2024-01-05,tire_rotation,showed,90,,2024-01-03 09:07:57
APT02553,CALL008166,DLR003,AGT017,CUS01758,2024-02-03 02:59:00,2024-02-03,transmission_service,scheduled,45,,2024-01-21 14:59:00
APT02554,CALL008167,DLR004,AGT020,CUS01615,2024-01-16 07:36:14,2024-01-16,recall_repair,scheduled,60,,2024-01-12 16:36:14
APT02555,CALL008168,DLR003,AGT018,CUS01695,2024-01-12 19:06:55,2024-01-12,sales_consultation,showed,45,,2024-01-11 11:06:55
APT02556,CALL008172,DLR002,AGT010,CUS01684,2024-02-04 06:02:27,2024-02-04,sales_consultation,showed,120,,2024-01-25 16:02:27
APT02557,CALL008174,DLR002,AGT007,CUS00815,2024-02-11 03:20:07,2024-02-11,oil_change,showed,120,,2024-01-30 15:20:07
APT02558,CALL008176,DLR005,AGT030,CUS01906,2024-01-27 22:25:41,2024-01-27,transmission_service,showed,30,,2024-01-22 11:25:41
APT02559,CALL008178,DLR001,AGT003,CUS01073,2024-02-02 00:38:44,2024-02-02,recall_repair,scheduled,30,,2024-01-30 12:38:44
APT02560,CALL008180,DLR005,AGT025,CUS00043,2024-01-14 18:56:28,2024-01-14,transmission_service,confirmed,30,,2024-01-10 09:56:28
APT02561,CALL008181,DLR002,AGT009,CUS01379,2024-01-28 16:59:51,2024-01-28,recall_repair,showed,30,,2024-01-25 08:59:51
APT02562,CALL008183,DLR001,AGT004,CUS00303,2024-02-01 10:48:32,2024-02-01,transmission_service,no_show,45,,2024-01-30 18:48:32
APT02563,CALL008190,DLR003,AGT017,CUS01391,2024-01-10 03:04:00,2024-01-10,brake_service,scheduled,30,,2024-01-03 12:04:00
APT02564,CALL008195,DLR005,AGT027,CUS01155,2024-02-08 22:06:11,2024-02-08,oil_change,confirmed,45,,2024-01-29 10:06:11
APT02565,CALL008197,DLR002,AGT011,CUS01405,2024-02-05 18:32:28,2024-02-05,brake_service,scheduled,90,,2024-01-27 07:32:28
APT02566,CALL008201,DLR004,AGT023,CUS00519,2024-01-23 17:31:10,2024-01-23,oil_change,confirmed,30,,2024-01-10 09:31:10
APT02567,CALL008205,DLR002,AGT008,CUS00825,2024-01-11 07:11:43,2024-01-11,oil_change,showed,120,,2024-01-07 14:11:43
APT02568,CALL008207,DLR002,AGT009,CUS01963,2024-01-23 21:26:43,2024-01-23,oil_change,showed,30,,2024-01-21 09:26:43
APT02569,CALL008211,DLR003,AGT014,CUS01291,2024-01-08 01:58:56,2024-01-08,multi_point_inspection,confirmed,30,,2024-01-06 09:58:56
APT02570,CALL008213,DLR003,AGT018,CUS00560,2024-01-29 18:38:43,2024-01-29,recall_repair,scheduled,90,,2024-01-15 08:38:43
APT02571,CALL008216,DLR001,AGT003,CUS01156,2024-02-02 22:48:21,2024-02-02,lease_return,confirmed,60,,2024-01-30 11:48:21
APT02572,CALL008219,DLR003,AGT013,CUS00773,2024-02-11 01:13:02,2024-02-11,oil_change,confirmed,45,,2024-01-30 14:13:02
APT02573,CALL008221,DLR002,AGT008,CUS01193,2024-01-29 05:22:37,2024-01-29,multi_point_inspection,confirmed,90,,2024-01-15 16:22:37
APT02574,CALL008224,DLR002,AGT010,CUS00662,2024-01-24 18:40:47,2024-01-24,brake_service,confirmed,60,,2024-01-15 10:40:47
APT02575,CALL008227,DLR001,AGT004,CUS00725,2024-01-31 04:33:02,2024-01-31,lease_return,showed,120,,2024-01-29 14:33:02
APT02576,CALL008229,DLR005,AGT030,CUS00382,2024-01-11 03:22:39,2024-01-11,transmission_service,scheduled,90,,2024-01-05 11:22:39
APT02577,CALL008231,DLR004,AGT024,CUS01302,2024-02-06 22:01:39,2024-02-06,multi_point_inspection,confirmed,90,,2024-01-25 14:01:39
APT02578,CALL008232,DLR002,AGT012,CUS00188,2024-01-21 11:35:06,2024-01-21,tire_rotation,confirmed,45,,2024-01-09 18:35:06
APT02579,CALL008234,DLR001,AGT001,CUS00507,2024-01-17 23:30:37,2024-01-17,oil_change,showed,45,,2024-01-13 10:30:37
APT02580,CALL008236,DLR002,AGT008,CUS00314,2024-01-31 08:00:14,2024-01-31,recall_repair,showed,120,,2024-01-25 15:00:14
APT02581,CALL008238,DLR001,AGT002,CUS00276,2024-01-23 01:33:46,2024-01-23,brake_service,confirmed,45,,2024-01-21 09:33:46
APT02582,CALL008239,DLR004,AGT020,CUS00903,2024-01-18 19:39:17,2024-01-18,transmission_service,scheduled,45,,2024-01-14 11:39:17
APT02583,CALL008240,DLR004,AGT020,CUS01498,2024-01-08 04:36:37,2024-01-08,oil_change,confirmed,60,,2024-01-04 12:36:37
APT02584,CALL008241,DLR001,AGT005,CUS00067,2024-02-03 15:27:28,2024-02-03,sales_consultation,showed,60,,2024-01-23 07:27:28
APT02585,CALL008245,DLR004,AGT023,CUS01507,2024-01-10 04:33:44,2024-01-10,lease_return,scheduled,90,,2024-01-06 15:33:44
APT02586,CALL008251,DLR005,AGT026,CUS00309,2024-01-08 22:02:50,2024-01-08,sales_consultation,confirmed,45,,2024-01-07 13:02:50
APT02587,CALL008256,DLR005,AGT025,CUS01502,2024-01-24 06:11:35,2024-01-24,recall_repair,confirmed,45,,2024-01-12 15:11:35
APT02588,CALL008264,DLR002,AGT012,CUS00790,2024-02-08 20:27:24,2024-02-08,brake_service,confirmed,60,,2024-01-25 10:27:24
APT02589,CALL008267,DLR003,AGT014,CUS00104,2024-01-22 03:22:42,2024-01-22,recall_repair,confirmed,45,,2024-01-08 11:22:42
APT02590,CALL008279,DLR003,AGT015,CUS00294,2024-01-12 02:50:02,2024-01-12,tire_rotation,scheduled,90,,2024-01-10 10:50:02
APT02591,CALL008280,DLR002,AGT010,CUS01635,2024-02-03 21:34:42,2024-02-03,oil_change,showed,90,,2024-01-26 13:34:42
APT02592,CALL008284,DLR005,AGT030,CUS01987,2024-01-20 21:55:39,2024-01-20,recall_repair,no_show,30,,2024-01-19 11:55:39
APT02593,CALL008285,DLR005,AGT026,CUS01271,2024-02-01 23:37:33,2024-02-01,oil_change,showed,60,,2024-01-22 12:37:33
APT02594,CALL008286,DLR003,AGT015,CUS00478,2024-01-21 06:33:59,2024-01-21,lease_return,confirmed,120,,2024-01-17 16:33:59
APT02595,CALL008292,DLR001,AGT006,CUS01643,2024-02-08 00:52:33,2024-02-08,oil_change,confirmed,45,,2024-01-25 10:52:33
APT02596,CALL008293,DLR005,AGT027,CUS00097,2024-01-18 03:08:13,2024-01-18,lease_return,showed,30,,2024-01-04 15:08:13
APT02597,CALL008295,DLR005,AGT029,CUS00003,2024-01-12 02:46:37,2024-01-12,tire_rotation,confirmed,120,,2024-01-04 14:46:37
APT02598,CALL008297,DLR003,AGT015,CUS00841,2024-01-20 17:49:46,2024-01-20,tire_rotation,showed,90,,2024-01-15 09:49:46
APT02599,CALL008299,DLR004,AGT021,CUS01615,2024-01-19 18:23:25,2024-01-19,tire_rotation,no_show,30,,2024-01-07 08:23:25
APT02600,CALL008304,DLR005,AGT026,CUS00140,2024-01-27 05:20:51,2024-01-27,brake_service,scheduled,60,,2024-01-20 17:20:51
APT02601,CALL008314,DLR002,AGT010,CUS01840,2024-01-29 01:30:37,2024-01-29,multi_point_inspection,showed,120,,2024-01-20 08:30:37
APT02602,CALL008316,DLR004,AGT021,CUS01879,2024-01-11 23:42:16,2024-01-11,brake_service,no_show,30,,2024-01-09 08:42:16
APT02603,CALL008318,DLR004,AGT020,CUS00147,2024-01-26 01:08:03,2024-01-26,lease_return,confirmed,90,,2024-01-20 14:08:03
APT02604,CALL008323,DLR003,AGT017,CUS00050,2024-01-11 04:02:35,2024-01-11,recall_repair,confirmed,120,,2024-01-01 13:02:35
APT02605,CALL008334,DLR004,AGT024,CUS01580,2024-01-27 05:19:03,2024-01-27,transmission_service,showed,45,,2024-01-16 14:19:03
APT02606,CALL008336,DLR005,AGT030,CUS01117,2024-01-16 22:45:22,2024-01-16,multi_point_inspection,showed,60,,2024-01-09 10:45:22
APT02607,CALL008338,DLR002,AGT007,CUS01298,2024-01-17 00:30:15,2024-01-17,tire_rotation,showed,60,,2024-01-11 09:30:15
APT02608,CALL008340,DLR005,AGT025,CUS00392,2024-01-22 19:09:22,2024-01-22,oil_change,scheduled,60,,2024-01-20 11:09:22
APT02609,CALL008342,DLR005,AGT028,CUS01775,2024-01-21 03:26:39,2024-01-21,sales_consultation,showed,30,,2024-01-17 13:26:39
APT02610,CALL008350,DLR004,AGT023,CUS00494,2024-02-01 01:08:58,2024-02-01,multi_point_inspection,confirmed,45,,2024-01-17 15:08:58
APT02611,CALL008352,DLR003,AGT017,CUS00476,2024-01-19 19:05:04,2024-01-19,sales_consultation,showed,90,,2024-01-18 10:05:04
APT02612,CALL008357,DLR004,AGT021,CUS00943,2024-01-30 19:01:39,2024-01-30,tire_rotation,cancelled,30,,2024-01-20 10:01:39
APT02613,CALL008358,DLR004,AGT022,CUS01016,2024-01-10 03:41:35,2024-01-10,sales_consultation,confirmed,30,,2024-01-03 15:41:35
APT02614,CALL008359,DLR005,AGT028,CUS00490,2024-01-18 03:41:05,2024-01-18,recall_repair,scheduled,45,,2024-01-03 10:41:05
APT02615,CALL008360,DLR004,AGT020,CUS00180,2024-01-22 18:27:13,2024-01-22,transmission_service,confirmed,90,,2024-01-18 07:27:13
APT02616,CALL008361,DLR004,AGT019,CUS00632,2024-02-03 19:48:39,2024-02-03,sales_consultation,showed,45,,2024-01-23 10:48:39
APT02617,CALL008362,DLR001,AGT005,CUS00287,2024-01-29 01:41:11,2024-01-29,recall_repair,cancelled,60,,2024-01-21 11:41:11
APT02618,CALL008363,DLR001,AGT001,CUS00493,2024-02-12 04:42:02,2024-02-12,transmission_service,confirmed,120,,2024-01-29 16:42:02
APT02619,CALL008364,DLR005,AGT029,CUS01892,2024-01-30 21:02:54,2024-01-30,sales_consultation,confirmed,60,,2024-01-25 10:02:54
APT02620,CALL008366,DLR004,AGT024,CUS00864,2024-01-12 19:23:56,2024-01-12,oil_change,showed,120,,2024-01-01 11:23:56
APT02621,CALL008367,DLR002,AGT011,CUS00914,2024-01-24 23:27:13,2024-01-24,transmission_service,showed,90,,2024-01-21 10:27:13
APT02622,CALL008371,DLR004,AGT023,CUS01733,2024-01-31 09:33:44,2024-01-31,multi_point_inspection,scheduled,30,,2024-01-28 16:33:44
APT02623,CALL008380,DLR004,AGT022,CUS01061,2024-02-02 03:25:21,2024-02-02,oil_change,no_show,120,,2024-01-18 16:25:21
APT02624,CALL008382,DLR001,AGT001,CUS01136,2024-01-21 23:47:13,2024-01-21,sales_consultation,showed,30,,2024-01-09 15:47:13
APT02625,CALL008383,DLR003,AGT015,CUS00720,2024-01-14 05:39:42,2024-01-14,brake_service,confirmed,60,,2024-01-06 15:39:42
APT02626,CALL008389,DLR001,AGT001,CUS01735,2024-01-25 22:01:20,2024-01-25,lease_return,showed,45,,2024-01-13 11:01:20
APT02627,CALL008391,DLR001,AGT004,CUS01957,2024-01-17 03:03:15,2024-01-17,multi_point_inspection,scheduled,60,,2024-01-08 11:03:15
APT02628,CALL008397,DLR004,AGT021,CUS01834,2024-01-26 03:33:28,2024-01-26,lease_return,confirmed,30,,2024-01-14 11:33:28
APT02629,CALL008398,DLR002,AGT012,CUS01720,2024-01-04 02:22:50,2024-01-04,transmission_service,scheduled,45,,2024-01-01 14:22:50
APT02630,CALL008400,DLR003,AGT018,CUS00203,2024-01-28 19:26:02,2024-01-28,multi_point_inspection,cancelled,30,,2024-01-18 09:26:02
APT02631,CALL008403,DLR002,AGT011,CUS01275,2024-01-28 18:46:02,2024-01-28,recall_repair,confirmed,30,,2024-01-25 10:46:02
APT02632,CALL008405,DLR005,AGT028,CUS01775,2024-01-26 22:38:33,2024-01-26,oil_change,scheduled,30,,2024-01-24 10:38:33
APT02633,CALL008406,DLR003,AGT017,CUS01274,2024-01-18 23:50:47,2024-01-18,tire_rotation,scheduled,120,,2024-01-08 11:50:47
APT02634,CALL008411,DLR001,AGT001,CUS01556,2024-01-30 23:17:29,2024-01-30,oil_change,confirmed,30,,2024-01-24 08:17:29
APT02635,CALL008413,DLR004,AGT019,CUS00292,2024-01-15 18:21:43,2024-01-15,sales_consultation,showed,30,,2024-01-09 09:21:43
APT02636,CALL008419,DLR005,AGT028,CUS00236,2024-02-07 02:41:38,2024-02-07,brake_service,scheduled,90,,2024-01-25 14:41:38
APT02637,CALL008421,DLR001,AGT003,CUS00028,2024-01-29 20:38:31,2024-01-29,tire_rotation,scheduled,45,,2024-01-21 11:38:31
APT02638,CALL008424,DLR002,AGT009,CUS00734,2024-02-02 17:06:25,2024-02-02,multi_point_inspection,confirmed,90,,2024-01-23 09:06:25
APT02639,CALL008430,DLR003,AGT017,CUS01352,2024-01-26 00:13:43,2024-01-26,sales_consultation,confirmed,90,,2024-01-15 13:13:43
APT02640,CALL008433,DLR005,AGT025,CUS01466,2024-01-12 20:23:35,2024-01-12,tire_rotation,showed,120,,2024-01-07 11:23:35
APT02641,CALL008434,DLR003,AGT018,CUS00937,2024-01-16 02:47:03,2024-01-16,lease_return,showed,60,,2024-01-06 15:47:03
APT02642,CALL008444,DLR003,AGT017,CUS01241,2024-02-08 01:58:55,2024-02-08,recall_repair,confirmed,60,,2024-01-24 10:58:55
APT02643,CALL008448,DLR002,AGT010,CUS00753,2024-01-05 19:39:47,2024-01-05,oil_change,confirmed,60,,2024-01-04 11:39:47
APT02644,CALL008449,DLR001,AGT003,CUS01861,2024-01-16 06:09:19,2024-01-16,multi_point_inspection,confirmed,60,,2024-01-08 15:09:19
APT02645,CALL008454,DLR004,AGT024,CUS01779,2024-01-31 19:05:25,2024-01-31,transmission_service,confirmed,45,,2024-01-17 09:05:25
APT02646,CALL008462,DLR002,AGT009,CUS00617,2024-02-09 04:42:11,2024-02-09,brake_service,showed,120,,2024-01-27 12:42:11
APT02647,CALL008464,DLR005,AGT025,CUS01238,2024-02-07 04:01:07,2024-02-07,transmission_service,showed,45,,2024-01-30 19:01:07
APT02648,CALL008467,DLR003,AGT018,CUS00414,2024-01-29 00:22:02,2024-01-29,lease_return,showed,45,,2024-01-24 10:22:02
APT02649,CALL008468,DLR004,AGT024,CUS00450,2024-01-28 17:29:44,2024-01-28,transmission_service,scheduled,120,,2024-01-23 09:29:44
APT02650,CALL008473,DLR005,AGT026,CUS01125,2024-01-26 22:31:04,2024-01-26,transmission_service,confirmed,45,,2024-01-16 14:31:04
APT02651,CALL008481,DLR005,AGT025,CUS01973,2024-01-20 08:35:03,2024-01-20,multi_point_inspection,confirmed,60,,2024-01-10 18:35:03
APT02652,CALL008483,DLR003,AGT014,CUS01227,2024-01-31 21:53:23,2024-01-31,oil_change,showed,120,,2024-01-24 11:53:23
APT02653,CALL008491,DLR005,AGT025,CUS01938,2024-01-09 21:03:30,2024-01-09,sales_consultation,showed,120,,2024-01-06 09:03:30
APT02654,CALL008493,DLR001,AGT004,CUS00710,2024-02-05 06:58:27,2024-02-05,recall_repair,confirmed,90,,2024-01-30 15:58:27
APT02655,CALL008506,DLR001,AGT001,CUS00181,2024-01-20 01:11:43,2024-01-20,multi_point_inspection,showed,45,,2024-01-15 16:11:43
APT02656,CALL008510,DLR005,AGT029,CUS00118,2024-01-15 01:16:32,2024-01-15,multi_point_inspection,showed,120,,2024-01-10 17:16:32
APT02657,CALL008511,DLR005,AGT030,CUS01161,2024-01-24 03:18:46,2024-01-24,lease_return,scheduled,120,,2024-01-10 14:18:46
APT02658,CALL008515,DLR001,AGT001,CUS01456,2024-01-26 22:54:34,2024-01-26,recall_repair,confirmed,90,,2024-01-21 10:54:34
APT02659,CALL008527,DLR005,AGT027,CUS01931,2024-01-19 04:43:54,2024-01-19,transmission_service,confirmed,90,,2024-01-06 15:43:54
APT02660,CALL008530,DLR004,AGT019,CUS01012,2024-01-15 01:08:46,2024-01-15,brake_service,confirmed,90,,2024-01-01 11:08:46
APT02661,CALL008533,DLR003,AGT018,CUS01442,2024-01-14 06:33:52,2024-01-14,brake_service,scheduled,30,,2024-01-06 16:33:52
APT02662,CALL008537,DLR001,AGT006,CUS00404,2024-02-06 00:37:36,2024-02-06,transmission_service,confirmed,120,,2024-01-26 14:37:36
APT02663,CALL008541,DLR001,AGT001,CUS01603,2024-01-28 03:20:47,2024-01-28,oil_change,showed,30,,2024-01-18 16:20:47
APT02664,CALL008543,DLR004,AGT022,CUS00048,2024-01-24 21:20:04,2024-01-24,lease_return,showed,45,,2024-01-10 09:20:04
APT02665,CALL008545,DLR001,AGT006,CUS01449,2024-01-31 03:40:20,2024-01-31,tire_rotation,no_show,60,,2024-01-29 10:40:20
