SCORE_ID,CALL_ID,AGENT_ID,GREETING,ACTIVE_LISTENING,OBJECTION_HANDLING,PRODUCT_KNOWLEDGE,CLOSING,PROFESSIONALISM,OVERALL_SCORE,SCORED_BY,NOTES,CREATED_AT
SCR005773,CALL005773,AGT001,83,99,88,74,76,75,82,supervisor,,2024-01-01 12:30:50
SCR005774,CALL005774,AGT001,80,82,68,98,99,69,82,supervisor,,2024-01-14 18:04:15
SCR005775,CALL005775,AGT022,52,71,57,84,66,87,69,AI,,2024-01-11 10:39:57
SCR005776,CALL005776,AGT020,75,54,58,89,64,65,67,supervisor,,2024-01-01 16:45:45
SCR005777,CALL005777,AGT004,81,69,71,81,86,70,76,supervisor,,2024-01-09 10:41:57
SCR005778,CALL005778,AGT010,91,88,98,89,70,98,89,AI,,2024-01-20 09:47:04
SCR005779,CALL005779,AGT003,88,54,87,81,74,56,73,supervisor,,2024-01-16 09:47:41
SCR005780,CALL005780,AGT007,60,73,74,61,69,89,71,supervisor,,2024-01-08 17:36:01
SCR005781,CALL005781,AGT007,50,56,76,60,45,65,58,AI,,2024-01-15 09:47:00
SCR005782,CALL005782,AGT014,80,72,57,72,74,80,72,supervisor,,2024-01-30 15:04:32
SCR005783,CALL005783,AGT011,69,53,82,45,45,78,62,supervisor,,2024-01-28 15:42:27
SCR005784,CALL005784,AGT021,65,70,68,79,79,91,75,supervisor,,2024-01-27 15:52:28
SCR005785,CALL005785,AGT003,76,47,84,46,48,60,60,AI,,2024-01-02 09:07:29
SCR005786,CALL005786,AGT024,80,55,73,75,63,86,72,AI,,2024-01-19 07:53:12
SCR005787,CALL005787,AGT007,78,66,73,80,69,59,70,supervisor,,2024-01-14 09:03:13
SCR005788,CALL005788,AGT015,78,65,83,67,76,98,77,AI,,2024-01-05 10:54:43
SCR005789,CALL005789,AGT028,64,53,48,76,72,73,64,supervisor,,2024-01-13 14:55:07
SCR005790,CALL005790,AGT019,51,84,88,73,69,87,75,supervisor,,2024-01-15 15:16:32
SCR005791,CALL005791,AGT022,84,45,85,58,69,71,68,AI,,2024-01-15 16:30:02
SCR005792,CALL005792,AGT020,64,73,76,55,86,58,68,AI,,2024-01-28 10:30:28
SCR005793,CALL005793,AGT013,24,56,35,34,23,57,38,supervisor,,2024-01-30 14:50:54
SCR005794,CALL005794,AGT004,98,77,86,90,80,86,86,AI,,2024-01-05 17:41:47
SCR005795,CALL005795,AGT018,86,100,84,85,87,91,88,supervisor,,2024-01-25 14:48:20
SCR005796,CALL005796,AGT016,88,87,57,54,63,47,66,AI,,2024-01-18 14:42:40
SCR005797,CALL005797,AGT017,82,88,49,48,45,78,65,supervisor,,2024-01-22 15:16:29
SCR005798,CALL005798,AGT009,79,78,62,73,88,73,75,supervisor,,2024-01-08 12:45:50
SCR005799,CALL005799,AGT025,58,58,75,58,63,81,65,supervisor,,2024-01-09 10:53:32
SCR005800,CALL005800,AGT001,78,92,76,93,82,79,83,AI,,2024-01-19 17:20:49
SCR005801,CALL005801,AGT009,80,88,88,54,53,60,70,supervisor,,2024-01-02 15:59:55
SCR005802,CALL005802,AGT007,57,53,70,71,76,61,64,supervisor,,2024-01-12 15:18:00
SCR005803,CALL005803,AGT029,46,57,66,74,47,66,59,supervisor,,2024-01-17 16:55:12
SCR005804,CALL005804,AGT015,73,78,78,100,68,88,80,supervisor,,2024-01-02 15:27:13
SCR005805,CALL005805,AGT003,49,46,58,51,88,56,58,AI,,2024-01-14 14:32:17
SCR005806,CALL005806,AGT008,61,71,64,86,59,83,70,AI,,2024-01-04 16:28:29
SCR005807,CALL005807,AGT013,49,59,33,61,20,55,46,supervisor,,2024-01-27 17:02:07
SCR005808,CALL005808,AGT023,98,97,92,88,77,69,86,AI,,2024-01-15 16:12:23
SCR005809,CALL005809,AGT010,69,94,71,90,98,77,83,AI,,2024-01-28 16:43:27
SCR005810,CALL005810,AGT004,69,90,81,92,99,68,83,supervisor,,2024-01-09 09:11:11
SCR005811,CALL005811,AGT019,88,81,63,67,48,78,70,supervisor,,2024-01-28 10:23:03
SCR005812,CALL005812,AGT028,60,48,70,81,58,72,64,supervisor,,2024-01-13 09:31:22
SCR005813,CALL005813,AGT006,71,75,54,29,58,54,56,supervisor,,2024-01-05 18:51:09
SCR005814,CALL005814,AGT014,86,67,65,50,48,86,67,supervisor,,2024-01-09 11:08:03
SCR005815,CALL005815,AGT028,64,89,81,49,74,69,71,supervisor,,2024-01-23 13:08:37
SCR005816,CALL005816,AGT027,35,45,22,31,49,74,42,AI,,2024-01-04 09:55:53
SCR005817,CALL005817,AGT018,74,89,74,95,85,98,85,AI,,2024-01-24 15:02:32
SCR005818,CALL005818,AGT015,93,95,88,82,81,89,88,AI,,2024-01-21 16:03:37
SCR005819,CALL005819,AGT029,53,45,88,64,83,78,68,supervisor,,2024-01-08 17:07:43
SCR005820,CALL005820,AGT008,68,87,53,51,68,84,68,supervisor,,2024-01-04 10:35:06
SCR005821,CALL005821,AGT004,83,97,88,83,87,86,87,supervisor,,2024-01-17 14:04:17
SCR005822,CALL005822,AGT014,48,65,90,57,84,86,71,supervisor,,2024-01-12 09:11:27
SCR005823,CALL005823,AGT004,74,97,69,87,75,69,78,AI,,2024-01-14 16:55:56
SCR005824,CALL005824,AGT018,89,75,73,90,90,70,81,supervisor,,2024-01-22 15:15:52
SCR005825,CALL005825,AGT026,95,85,88,91,92,83,89,AI,,2024-01-30 15:36:18
SCR005826,CALL005826,AGT021,89,80,82,100,77,68,82,AI,,2024-01-22 11:12:08
SCR005827,CALL005827,AGT022,67,53,45,51,57,63,56,supervisor,,2024-01-07 15:45:52
SCR005828,CALL005828,AGT005,35,48,57,40,26,53,43,AI,,2024-01-09 15:57:16
SCR005829,CALL005829,AGT008,66,72,64,49,88,72,68,supervisor,,2024-01-27 11:55:26
SCR005830,CALL005830,AGT011,82,76,47,53,88,59,67,supervisor,,2024-01-10 09:35:56
SCR005831,CALL005831,AGT026,66,91,99,67,76,87,81,supervisor,,2024-01-01 12:03:09
SCR005832,CALL005832,AGT017,59,54,49,87,52,59,60,supervisor,,2024-01-03 10:00:22
SCR005833,CALL005833,AGT009,71,87,64,52,58,85,69,supervisor,,2024-01-02 14:46:05
SCR005834,CALL005834,AGT022,79,82,82,57,70,45,69,AI,,2024-01-17 13:10:21
SCR005835,CALL005835,AGT011,71,69,77,85,66,66,72,AI,,2024-01-16 17:03:43
SCR005836,CALL005836,AGT023,97,86,90,79,89,86,87,supervisor,,2024-01-22 14:02:08
SCR005837,CALL005837,AGT030,86,75,90,90,62,45,74,supervisor,,2024-01-26 13:21:14
SCR005838,CALL005838,AGT014,50,79,62,69,52,86,66,AI,,2024-01-28 10:45:05
SCR005839,CALL005839,AGT008,60,87,74,85,59,47,68,AI,,2024-01-12 16:41:17
SCR005840,CALL005840,AGT030,51,62,80,47,90,78,68,supervisor,,2024-01-18 11:17:20
SCR005841,CALL005841,AGT019,71,80,48,89,55,54,66,AI,,2024-01-10 13:12:34
SCR005842,CALL005842,AGT030,52,80,62,76,79,48,66,supervisor,,2024-01-27 10:19:17
SCR005843,CALL005843,AGT006,68,69,50,49,51,61,58,AI,,2024-01-06 08:21:29
SCR005844,CALL005844,AGT014,64,56,64,46,53,82,60,supervisor,,2024-01-07 16:24:31
SCR005845,CALL005845,AGT014,67,73,71,65,51,81,68,AI,,2024-01-27 16:18:06
SCR005846,CALL005846,AGT022,90,51,45,88,90,63,71,supervisor,,2024-01-30 09:07:11
SCR005847,CALL005847,AGT023,81,78,76,88,98,71,82,AI,,2024-01-21 15:01:40
SCR005848,CALL005848,AGT026,74,77,72,72,93,92,80,AI,,2024-01-24 08:09:03
SCR005849,CALL005849,AGT006,48,52,23,22,44,26,35,AI,,2024-01-03 15:02:14
SCR005850,CALL005850,AGT026,100,94,83,67,72,74,81,AI,,2024-01-03 17:46:47
SCR005851,CALL005851,AGT024,69,50,81,78,57,81,69,AI,,2024-01-30 16:08:30
SCR005852,CALL005852,AGT030,62,77,64,59,56,69,64,AI,,2024-01-11 10:19:42
SCR005853,CALL005853,AGT018,70,95,93,67,87,82,82,AI,,2024-01-23 15:04:48
SCR005854,CALL005854,AGT005,22,68,29,59,21,42,40,AI,,2024-01-02 10:22:27
SCR005855,CALL005855,AGT018,95,68,86,70,75,73,77,AI,,2024-01-19 10:21:41
SCR005856,CALL005856,AGT030,87,47,81,55,58,47,62,AI,,2024-01-24 16:37:38
SCR005857,CALL005857,AGT005,65,24,35,67,39,64,49,supervisor,,2024-01-13 11:27:22
SCR005858,CALL005858,AGT006,51,40,26,45,61,63,47,AI,,2024-01-12 09:00:08
SCR005859,CALL005859,AGT025,68,89,67,47,73,73,69,supervisor,,2024-01-20 14:12:05
SCR005860,CALL005860,AGT025,73,56,76,59,83,85,72,supervisor,,2024-01-18 09:20:40
SCR005861,CALL005861,AGT016,80,72,54,57,45,66,62,AI,,2024-01-06 15:33:52
SCR005862,CALL005862,AGT006,38,68,31,41,32,36,41,supervisor,,2024-01-13 16:27:16
SCR005863,CALL005863,AGT018,72,100,80,68,93,71,80,supervisor,,2024-01-30 14:34:32
SCR005864,CALL005864,AGT016,56,80,45,61,87,60,64,supervisor,,2024-01-30 07:46:56
SCR005865,CALL005865,AGT020,67,72,74,50,47,89,66,supervisor,,2024-01-12 14:30:33
SCR005866,CALL005866,AGT020,58,83,63,76,86,67,72,AI,,2024-01-02 16:24:19
SCR005867,CALL005867,AGT024,46,69,80,72,51,90,68,supervisor,,2024-01-26 16:28:05
SCR005868,CALL005868,AGT012,50,25,26,23,48,24,32,supervisor,,2024-01-05 16:54:19
SCR005869,CALL005869,AGT019,54,57,57,82,59,72,63,supervisor,,2024-01-02 07:04:49
SCR005870,CALL005870,AGT005,46,74,35,37,25,31,41,AI,,2024-01-16 16:25:25
SCR005871,CALL005871,AGT014,76,88,74,87,69,80,79,AI,,2024-01-22 14:16:35
SCR005872,CALL005872,AGT003,54,80,84,55,50,52,62,AI,,2024-01-26 13:09:40
SCR005873,CALL005873,AGT019,65,83,65,56,64,78,68,supervisor,,2024-01-01 14:16:17
SCR005874,CALL005874,AGT020,58,83,47,84,46,49,61,supervisor,,2024-01-29 11:23:31
SCR005875,CALL005875,AGT010,98,83,68,90,89,90,86,AI,,2024-01-06 14:01:33
SCR005876,CALL005876,AGT010,91,77,92,98,79,95,88,AI,,2024-01-04 17:54:25
SCR005877,CALL005877,AGT009,88,59,82,71,86,51,72,supervisor,,2024-01-11 17:36:57
SCR005878,CALL005878,AGT006,29,54,65,39,46,56,48,AI,,2024-01-01 10:13:29
SCR005879,CALL005879,AGT019,81,70,47,87,52,77,69,AI,,2024-01-11 08:29:06
SCR005880,CALL005880,AGT020,86,79,56,75,88,60,74,AI,,2024-01-18 11:56:53
SCR005881,CALL005881,AGT022,50,60,71,81,81,75,69,AI,,2024-01-21 11:43:39
SCR005882,CALL005882,AGT010,85,85,96,79,95,82,87,AI,,2024-01-17 12:13:49
SCR005883,CALL005883,AGT004,99,99,79,93,94,85,91,supervisor,,2024-01-04 09:27:52
SCR005884,CALL005884,AGT007,60,62,45,82,49,47,57,AI,,2024-01-12 15:50:39
SCR005885,CALL005885,AGT010,87,69,69,94,66,83,78,supervisor,,2024-01-17 09:10:52
SCR005886,CALL005886,AGT023,100,93,88,98,100,75,92,AI,,2024-01-18 10:43:14
SCR005887,CALL005887,AGT018,85,75,85,95,66,96,83,supervisor,,2024-01-06 16:04:22
SCR005888,CALL005888,AGT020,57,86,54,72,84,81,72,AI,,2024-01-30 09:34:30
SCR005889,CALL005889,AGT026,86,67,76,94,67,78,78,supervisor,,2024-01-19 09:14:57
SCR005890,CALL005890,AGT003,60,66,47,57,55,73,59,supervisor,,2024-01-15 13:10:43
SCR005891,CALL005891,AGT008,73,64,89,50,58,82,69,AI,,2024-01-23 14:59:44
SCR005892,CALL005892,AGT008,48,76,89,58,86,45,67,AI,,2024-01-22 14:51:54
SCR005893,CALL005893,AGT022,82,53,86,75,63,47,67,supervisor,,2024-01-12 08:02:41
SCR005894,CALL005894,AGT010,75,74,81,98,100,93,86,supervisor,,2024-01-25 14:43:31
SCR005895,CALL005895,AGT014,57,52,53,46,81,88,62,AI,,2024-01-24 17:28:05
SCR005896,CALL005896,AGT011,80,49,47,63,79,71,64,supervisor,,2024-01-29 09:47:31
SCR005897,CALL005897,AGT029,77,56,65,53,80,54,64,supervisor,,2024-01-08 17:04:31
SCR005898,CALL005898,AGT026,91,93,81,95,90,85,89,AI,,2024-01-18 17:07:57
SCR005899,CALL005899,AGT023,99,97,91,78,75,87,87,supervisor,,2024-01-24 12:19:03
SCR005900,CALL005900,AGT017,81,71,74,65,84,76,75,supervisor,,2024-01-24 13:17:19
SCR005901,CALL005901,AGT009,66,58,45,76,52,64,60,AI,,2024-01-02 15:51:40
SCR005902,CALL005902,AGT011,75,73,78,62,66,64,69,AI,,2024-01-10 10:41:15
SCR005903,CALL005903,AGT006,54,21,38,68,47,21,41,AI,,2024-01-30 15:17:54
SCR005904,CALL005904,AGT017,62,60,61,62,53,65,60,AI,,2024-01-05 14:54:45
SCR005905,CALL005905,AGT017,47,62,88,70,72,55,65,supervisor,,2024-01-15 11:19:02
SCR005906,CALL005906,AGT028,67,90,90,79,62,64,75,AI,,2024-01-09 12:29:22
SCR005907,CALL005907,AGT029,77,90,90,72,68,84,80,supervisor,,2024-01-09 16:08:26
SCR005908,CALL005908,AGT009,45,46,46,51,66,68,53,supervisor,,2024-01-21 10:11:18
SCR005909,CALL005909,AGT010,72,88,90,80,65,80,79,supervisor,,2024-01-21 16:30:13
SCR005910,CALL005910,AGT005,21,27,43,58,62,62,45,supervisor,,2024-01-06 15:01:55
SCR005911,CALL005911,AGT016,63,47,80,62,85,50,64,AI,,2024-01-17 14:18:01
SCR005912,CALL005912,AGT002,38,59,51,64,63,55,55,AI,,2024-01-28 14:23:40
SCR005913,CALL005913,AGT023,72,70,65,66,84,92,74,supervisor,,2024-01-18 14:02:22
SCR005914,CALL005914,AGT001,80,84,76,89,76,66,78,AI,,2024-01-25 11:42:42
SCR005915,CALL005915,AGT013,69,32,26,36,51,50,44,supervisor,,2024-01-14 14:16:30
SCR005916,CALL005916,AGT004,94,95,98,65,80,93,87,AI,,2024-01-13 08:17:33
SCR005917,CALL005917,AGT016,58,74,74,52,85,66,68,supervisor,,2024-01-02 16:51:19
SCR005918,CALL005918,AGT001,86,95,86,96,98,77,89,supervisor,,2024-01-13 15:47:00
SCR005919,CALL005919,AGT011,49,87,56,73,65,89,69,supervisor,,2024-01-19 11:31:49
SCR005920,CALL005920,AGT030,57,51,55,69,87,76,65,AI,,2024-01-15 11:51:21
SCR005921,CALL005921,AGT012,70,70,44,25,21,69,49,AI,,2024-01-22 17:53:33
SCR005922,CALL005922,AGT016,67,57,61,47,90,85,67,supervisor,,2024-01-17 12:57:18
SCR005923,CALL005923,AGT011,85,81,88,87,67,47,75,supervisor,,2024-01-27 14:49:30
SCR005924,CALL005924,AGT002,50,49,60,42,31,23,42,supervisor,,2024-01-03 09:46:31
SCR005925,CALL005925,AGT026,88,98,67,83,85,80,83,supervisor,,2024-01-18 13:00:00
SCR005926,CALL005926,AGT014,88,60,56,89,81,71,74,supervisor,,2024-01-08 18:08:32
SCR005927,CALL005927,AGT002,35,69,22,52,71,55,50,supervisor,,2024-01-26 16:03:12
SCR005928,CALL005928,AGT016,86,57,79,46,70,80,69,supervisor,,2024-01-14 13:59:04
SCR005929,CALL005929,AGT010,71,65,87,66,67,87,73,supervisor,,2024-01-29 10:31:18
SCR005930,CALL005930,AGT026,87,73,92,95,78,80,84,AI,,2024-01-29 16:23:12
SCR005931,CALL005931,AGT017,72,63,58,65,77,81,69,AI,,2024-01-26 16:25:58
SCR005932,CALL005932,AGT018,100,77,100,69,67,95,84,AI,,2024-01-14 17:57:08
SCR005933,CALL005933,AGT027,56,75,32,43,65,36,51,AI,,2024-01-24 15:53:29
SCR005934,CALL005934,AGT011,71,59,64,78,50,80,67,supervisor,,2024-01-04 13:44:58
SCR005935,CALL005935,AGT009,84,84,81,73,71,46,73,supervisor,,2024-01-15 15:02:20
SCR005936,CALL005936,AGT017,49,74,78,62,73,85,70,supervisor,,2024-01-20 09:31:13
SCR005937,CALL005937,AGT011,82,48,53,53,75,83,65,AI,,2024-01-27 16:03:09
SCR005938,CALL005938,AGT009,69,54,51,67,62,75,63,supervisor,,2024-01-21 14:06:38
SCR005939,CALL005939,AGT006,33,69,26,74,50,57,51,AI,,2024-01-17 12:50:19
SCR005940,CALL005940,AGT018,69,90,92,90,68,91,83,AI,,2024-01-17 14:53:42
SCR005941,CALL005941,AGT014,84,67,47,68,68,64,66,AI,,2024-01-02 09:13:19
SCR005942,CALL005942,AGT011,74,59,82,68,47,48,63,supervisor,,2024-01-29 16:07:30
SCR005943,CALL005943,AGT006,51,27,20,57,46,39,40,supervisor,,2024-01-12 11:10:29
SCR005944,CALL005944,AGT018,83,69,93,75,91,100,85,supervisor,,2024-01-28 08:46:01
SCR005945,CALL005945,AGT026,70,67,98,72,67,70,74,AI,,2024-01-04 16:09:27
SCR005946,CALL005946,AGT020,87,62,83,66,55,90,73,AI,,2024-01-13 12:24:27
SCR005947,CALL005947,AGT002,32,52,28,30,51,59,42,supervisor,,2024-01-07 11:05:50
SCR005948,CALL005948,AGT019,78,80,57,55,58,65,65,AI,,2024-01-16 10:53:55
SCR005949,CALL005949,AGT002,33,51,58,42,42,20,41,supervisor,,2024-01-20 18:09:55
SCR005950,CALL005950,AGT001,82,91,75,75,81,100,84,AI,,2024-01-26 10:06:29
SCR005951,CALL005951,AGT013,22,53,33,23,45,28,34,AI,,2024-01-16 10:05:36
SCR005952,CALL005952,AGT020,59,85,83,49,57,82,69,supervisor,,2024-01-11 17:31:12
SCR005953,CALL005953,AGT003,77,85,78,74,66,77,76,supervisor,,2024-01-29 16:28:51
SCR005954,CALL005954,AGT005,47,62,53,22,37,26,41,supervisor,,2024-01-25 10:16:29
SCR005955,CALL005955,AGT009,57,64,75,87,65,58,67,AI,,2024-01-24 09:23:00
SCR005956,CALL005956,AGT021,86,69,65,80,83,72,75,AI,,2024-01-20 12:30:05
SCR005957,CALL005957,AGT008,86,65,84,66,53,58,68,supervisor,,2024-01-06 09:47:39
SCR005958,CALL005958,AGT003,52,89,64,49,82,90,71,AI,,2024-01-25 16:14:34
SCR005959,CALL005959,AGT003,60,64,83,75,60,76,69,AI,,2024-01-30 16:01:07
SCR005960,CALL005960,AGT012,40,20,41,67,50,53,45,AI,,2024-01-30 12:48:45
SCR005961,CALL005961,AGT009,60,68,51,88,74,81,70,supervisor,,2024-01-24 13:06:09
SCR005962,CALL005962,AGT002,58,73,29,48,23,29,43,AI,,2024-01-30 09:49:21
SCR005963,CALL005963,AGT009,60,88,88,57,80,66,73,AI,,2024-01-22 09:34:54
SCR005964,CALL005964,AGT003,84,88,87,60,49,70,73,supervisor,,2024-01-08 10:28:51
SCR005965,CALL005965,AGT020,76,57,63,72,73,70,68,AI,,2024-01-16 10:41:58
SCR005966,CALL005966,AGT001,74,65,83,83,90,86,80,supervisor,,2024-01-12 13:06:29
SCR005967,CALL005967,AGT001,73,66,88,98,78,93,82,supervisor,,2024-01-06 12:30:25
SCR005968,CALL005968,AGT005,67,43,66,49,31,68,54,supervisor,,2024-01-30 15:12:59
SCR005969,CALL005969,AGT023,95,71,85,79,67,78,79,supervisor,,2024-01-11 11:35:42
SCR005970,CALL005970,AGT006,61,22,52,33,56,62,47,AI,,2024-01-08 11:10:59
SCR005971,CALL005971,AGT004,97,76,87,67,89,80,82,AI,,2024-01-04 10:41:16
SCR005972,CALL005972,AGT009,56,82,46,60,47,65,59,AI,,2024-01-20 14:52:22
SCR005973,CALL005973,AGT028,88,64,85,70,63,47,69,supervisor,,2024-01-17 15:46:55
SCR005974,CALL005974,AGT021,72,95,78,90,86,97,86,supervisor,,2024-01-01 12:16:02
SCR005975,CALL005975,AGT017,59,61,54,61,89,58,63,supervisor,,2024-01-30 17:25:47
SCR005976,CALL005976,AGT002,52,28,47,56,60,32,45,AI,,2024-01-24 15:50:31
SCR005977,CALL005977,AGT021,97,91,78,74,80,69,81,supervisor,,2024-01-25 16:22:31
SCR005978,CALL005978,AGT005,66,68,24,42,61,65,54,supervisor,,2024-01-12 15:54:16
SCR005979,CALL005979,AGT006,67,39,65,71,58,47,57,AI,,2024-01-11 13:29:22
SCR005980,CALL005980,AGT013,60,47,67,48,68,65,59,supervisor,,2024-01-07 14:00:18
SCR005981,CALL005981,AGT006,30,25,38,55,32,23,33,supervisor,,2024-01-12 11:29:24
SCR005982,CALL005982,AGT007,67,83,54,78,66,74,70,AI,,2024-01-03 14:47:25
SCR005983,CALL005983,AGT027,47,47,71,36,42,54,49,AI,,2024-01-25 15:47:02
SCR005984,CALL005984,AGT004,75,67,91,72,95,100,83,AI,,2024-01-20 12:47:50
SCR005985,CALL005985,AGT021,80,79,99,77,97,97,88,AI,,2024-01-22 17:26:39
SCR005986,CALL005986,AGT023,93,96,90,68,72,88,84,supervisor,,2024-01-19 14:47:18
SCR005987,CALL005987,AGT015,83,70,87,95,88,84,84,supervisor,,2024-01-12 09:44:00
SCR005988,CALL005988,AGT003,80,88,48,77,49,86,71,AI,,2024-01-21 17:38:31
SCR005989,CALL005989,AGT006,57,29,31,45,29,20,35,supervisor,,2024-01-21 15:47:40
SCR005990,CALL005990,AGT007,80,73,80,87,68,69,76,AI,,2024-01-19 15:41:54
SCR005991,CALL005991,AGT001,92,65,68,66,86,70,74,supervisor,,2024-01-17 16:47:41
SCR005992,CALL005992,AGT024,71,86,84,73,62,63,73,supervisor,,2024-01-14 16:34:35
SCR005993,CALL005993,AGT015,87,65,73,99,98,94,86,AI,,2024-01-18 09:19:26
SCR005994,CALL005994,AGT016,50,51,52,77,49,89,61,AI,,2024-01-28 17:07:37
SCR005995,CALL005995,AGT023,85,100,99,79,84,65,85,AI,,2024-01-26 11:53:55
SCR005996,CALL005996,AGT003,45,82,86,76,70,55,69,supervisor,,2024-01-08 10:19:54
SCR005997,CALL005997,AGT016,57,74,72,54,67,81,67,AI,,2024-01-11 09:17:29
SCR005998,CALL005998,AGT020,78,79,67,71,85,45,70,supervisor,,2024-01-06 10:24:14
SCR005999,CALL005999,AGT016,57,76,67,53,72,86,68,supervisor,,2024-01-19 09:29:16
SCR006000,CALL006000,AGT029,66,62,84,74,62,69,69,supervisor,,2024-01-18 13:06:25
SCR006001,CALL006001,AGT016,45,60,87,52,79,89,68,supervisor,,2024-01-26 14:21:56
SCR006002,CALL006002,AGT025,73,62,74,67,81,60,69,AI,,2024-01-28 10:56:14
SCR006003,CALL006003,AGT018,72,68,76,100,81,65,77,supervisor,,2024-01-14 08:49:32
SCR006004,CALL006004,AGT015,88,81,80,83,99,97,88,AI,,2024-01-28 12:45:42
SCR006005,CALL006005,AGT022,81,66,47,59,87,59,66,AI,,2024-01-27 16:28:28
SCR006006,CALL006006,AGT023,72,90,66,76,80,87,78,AI,,2024-01-28 09:21:48
SCR006007,CALL006007,AGT027,63,37,21,41,46,53,43,AI,,2024-01-05 15:34:33
SCR006008,CALL006008,AGT004,92,88,92,73,66,98,84,AI,,2024-01-11 11:54:32
SCR006009,CALL006009,AGT030,54,58,87,63,46,90,66,AI,,2024-01-20 17:31:25
SCR006010,CALL006010,AGT013,46,48,71,45,40,69,53,supervisor,,2024-01-27 13:37:24
SCR006011,CALL006011,AGT026,90,95,80,94,86,90,89,AI,,2024-01-15 10:14:20
SCR006012,CALL006012,AGT010,67,76,83,97,81,79,80,supervisor,,2024-01-02 10:38:34
SCR006013,CALL006013,AGT028,60,85,55,48,90,82,70,supervisor,,2024-01-02 15:03:47
SCR006014,CALL006014,AGT010,69,73,68,72,70,92,74,AI,,2024-01-13 10:02:46
SCR006015,CALL006015,AGT024,57,84,77,57,82,74,71,AI,,2024-01-27 17:27:14
SCR006016,CALL006016,AGT028,81,63,72,82,58,77,72,AI,,2024-01-24 16:00:13
SCR006017,CALL006017,AGT008,59,65,63,63,56,72,63,AI,,2024-01-07 15:01:55
SCR006018,CALL006018,AGT014,67,74,70,46,81,81,69,AI,,2024-01-11 17:01:15
SCR006019,CALL006019,AGT015,98,78,78,94,65,78,81,supervisor,,2024-01-16 15:41:23
SCR006020,CALL006020,AGT009,61,61,56,69,62,49,59,supervisor,,2024-01-07 13:13:47
SCR006021,CALL006021,AGT024,87,81,84,56,55,81,74,AI,,2024-01-15 15:10:11
SCR006022,CALL006022,AGT022,51,46,72,87,70,70,66,supervisor,,2024-01-17 11:13:55
SCR006023,CALL006023,AGT002,62,58,42,58,38,51,51,AI,,2024-01-21 14:30:11
SCR006024,CALL006024,AGT004,95,96,89,89,68,70,84,supervisor,,2024-01-21 15:34:03
SCR006025,CALL006025,AGT007,69,57,81,67,88,60,70,supervisor,,2024-01-02 08:14:12
SCR006026,CALL006026,AGT002,28,36,75,24,40,55,43,AI,,2024-01-17 09:31:43
SCR006027,CALL006027,AGT013,58,28,34,52,59,59,48,AI,,2024-01-17 13:00:35
SCR006028,CALL006028,AGT028,79,74,88,46,54,82,70,supervisor,,2024-01-23 15:02:33
SCR006029,CALL006029,AGT011,83,76,53,68,75,87,73,AI,,2024-01-05 13:59:10
SCR006030,CALL006030,AGT003,54,50,56,65,77,60,60,supervisor,,2024-01-29 14:40:19
SCR006031,CALL006031,AGT022,88,52,60,90,52,76,69,AI,,2024-01-09 10:41:18
SCR006032,CALL006032,AGT016,52,57,71,45,63,82,61,AI,,2024-01-15 10:36:18
SCR006033,CALL006033,AGT030,60,85,58,45,68,79,65,AI,,2024-01-06 14:15:58
SCR006034,CALL006034,AGT015,96,93,76,93,98,79,89,supervisor,,2024-01-23 09:58:09
SCR006035,CALL006035,AGT012,22,69,48,37,35,44,42,AI,,2024-01-04 16:33:14
SCR006036,CALL006036,AGT022,66,87,70,71,71,84,74,AI,,2024-01-19 09:48:04
SCR006037,CALL006037,AGT018,91,96,71,71,90,78,82,AI,,2024-01-18 17:48:58
SCR006038,CALL006038,AGT018,75,93,81,77,71,72,78,supervisor,,2024-01-26 10:26:31
SCR006039,CALL006039,AGT027,73,72,26,51,70,66,59,AI,,2024-01-15 10:08:43
SCR006040,CALL006040,AGT001,75,73,73,98,67,87,78,AI,,2024-01-18 15:14:26
SCR006041,CALL006041,AGT004,99,91,91,83,77,78,86,supervisor,,2024-01-13 15:03:11
SCR006042,CALL006042,AGT029,65,49,79,69,72,55,64,AI,,2024-01-30 10:08:46
SCR006043,CALL006043,AGT028,45,83,80,85,81,57,71,AI,,2024-01-25 10:29:47
SCR006044,CALL006044,AGT002,40,71,72,47,66,37,55,AI,,2024-01-25 16:32:03
SCR006045,CALL006045,AGT010,66,94,84,100,92,93,88,AI,,2024-01-01 16:18:34
SCR006046,CALL006046,AGT024,48,74,50,66,57,55,58,AI,,2024-01-03 10:14:16
SCR006047,CALL006047,AGT022,70,55,85,57,52,73,65,supervisor,,2024-01-09 13:04:27
SCR006048,CALL006048,AGT013,34,73,73,27,37,20,44,supervisor,,2024-01-05 09:21:57
SCR006049,CALL006049,AGT004,70,73,70,77,72,80,73,supervisor,,2024-01-02 09:30:32
SCR006050,CALL006050,AGT018,78,65,66,83,92,99,80,AI,,2024-01-21 18:03:54
SCR006051,CALL006051,AGT011,88,59,63,68,64,82,70,AI,,2024-01-20 15:13:51
SCR006052,CALL006052,AGT013,48,52,22,30,32,33,36,AI,,2024-01-12 10:14:42
SCR006053,CALL006053,AGT019,82,46,66,77,75,64,68,supervisor,,2024-01-14 18:22:20
SCR006054,CALL006054,AGT020,50,76,69,61,64,54,62,AI,,2024-01-27 11:25:31
SCR006055,CALL006055,AGT006,29,41,66,61,25,42,44,AI,,2024-01-10 10:27:48
