TASK_ID,CALL_ID,DEALER_ID,AGENT_ID,CUSTOMER_ID,TASK_TYPE,PRIORITY,STATUS,DUE_DATE,COMPLETED_AT,NOTES,CREATED_AT
TSK04720,,DLR002,AGT030,CUS00824,follow_up_call,low,in_progress,2024-01-06,,,2024-01-05
TSK04721,CALL006138,DLR002,AGT023,CUS01125,schedule_appointment,medium,pending,2024-01-25,2024-01-25,,2024-01-20
TSK04722,CALL010088,DLR003,AGT021,CUS01643,send_survey,medium,cancelled,2024-01-22,,,2024-01-20
TSK04723,CALL005620,DLR001,AGT019,CUS01295,send_survey,medium,pending,2024-01-03,2024-01-03,,2023-12-31
TSK04724,CALL008950,DLR003,AGT023,CUS00707,escalate_complaint,medium,pending,2024-01-17,,,2024-01-17
TSK04725,,DLR005,AGT029,CUS01371,send_coupon,medium,in_progress,2024-01-05,,,2024-01-04
TSK04726,,DLR004,AGT013,CUS01665,escalate_complaint,medium,cancelled,2024-01-20,,,2024-01-15
TSK04727,CALL012678,DLR003,AGT027,CUS00301,send_recall_info,medium,in_progress,2024-01-20,2024-01-20,,2024-01-15
TSK04728,,DLR004,AGT017,CUS00930,follow_up_call,low,in_progress,2024-02-05,2024-02-05,,2024-02-05
TSK04729,,DLR004,AGT017,CUS01320,send_survey,medium,pending,2024-02-06,2024-02-06,,2024-02-03
TSK04730,,DLR001,AGT003,CUS01090,schedule_appointment,low,pending,2024-01-17,2024-01-17,,2024-01-13
TSK04731,CALL009415,DLR005,AGT012,CUS01460,schedule_appointment,high,in_progress,2024-01-17,,,2024-01-16
TSK04732,CALL006769,DLR004,AGT016,CUS00777,send_survey,medium,in_progress,2024-01-01,,,2023-12-28
TSK04733,,DLR001,AGT022,CUS01215,escalate_complaint,low,pending,2024-01-23,2024-01-23,,2024-01-21
TSK04734,CALL007996,DLR001,AGT024,CUS01813,update_contact,medium,completed,2024-01-04,,,2023-12-30
TSK04735,CALL011755,DLR004,AGT012,CUS01532,escalate_complaint,medium,completed,2024-01-10,,,2024-01-10
TSK04736,CALL005410,DLR003,AGT013,CUS01533,follow_up_call,low,pending,2024-01-31,2024-01-31,,2024-01-27
TSK04737,,DLR004,AGT013,CUS00817,follow_up_call,medium,in_progress,2024-01-06,,,2024-01-05
TSK04738,,DLR004,AGT013,CUS01879,send_survey,medium,cancelled,2024-01-01,,,2023-12-28
TSK04739,CALL012950,DLR004,AGT007,CUS00478,update_contact,high,in_progress,2024-02-05,,,2024-02-05
TSK04740,CALL003337,DLR004,AGT002,CUS01637,escalate_complaint,medium,completed,2024-02-07,,,2024-02-04
TSK04741,,DLR002,AGT024,CUS00104,follow_up_call,high,cancelled,2024-01-15,,,2024-01-14
TSK04742,CALL014865,DLR003,AGT022,CUS00354,schedule_appointment,low,pending,2024-01-11,2024-01-11,,2024-01-06
TSK04743,CALL004321,DLR002,AGT013,CUS01528,send_coupon,medium,pending,2024-01-17,,,2024-01-15
TSK04744,CALL007489,DLR001,AGT016,CUS00699,schedule_appointment,medium,pending,2024-01-19,,,2024-01-19
TSK04745,CALL002133,DLR005,AGT025,CUS01576,send_recall_info,high,completed,2024-02-04,2024-02-04,,2024-02-01
TSK04746,,DLR003,AGT030,CUS00987,escalate_complaint,high,in_progress,2024-01-22,,,2024-01-18
TSK04747,,DLR005,AGT028,CUS01178,send_coupon,low,cancelled,2024-01-13,,,2024-01-13
TSK04748,CALL009044,DLR005,AGT030,CUS00694,confirm_appointment,medium,cancelled,2024-02-07,,,2024-02-04
TSK04749,CALL012749,DLR005,AGT030,CUS01451,follow_up_call,high,in_progress,2024-01-13,2024-01-13,,2024-01-08
TSK04750,CALL010965,DLR003,AGT018,CUS01049,send_survey,medium,cancelled,2024-01-22,2024-01-22,,2024-01-20
TSK04751,CALL014759,DLR005,AGT012,CUS00850,follow_up_call,low,completed,2024-01-24,2024-01-24,,2024-01-22
TSK04752,CALL012369,DLR005,AGT004,CUS00232,confirm_appointment,medium,pending,2024-01-17,2024-01-17,,2024-01-12
TSK04753,CALL014849,DLR001,AGT009,CUS01393,schedule_appointment,high,completed,2024-01-20,,,2024-01-18
TSK04754,,DLR005,AGT001,CUS00434,update_contact,high,completed,2024-01-10,,,2024-01-06
TSK04755,,DLR005,AGT030,CUS01591,follow_up_call,medium,completed,2024-01-27,,,2024-01-26
TSK04756,CALL013209,DLR003,AGT007,CUS01173,confirm_appointment,medium,completed,2024-01-28,2024-01-28,,2024-01-28
TSK04757,CALL010701,DLR004,AGT016,CUS00703,follow_up_call,medium,completed,2024-02-01,,,2024-01-28
TSK04758,CALL003810,DLR005,AGT022,CUS00326,send_recall_info,medium,in_progress,2024-01-13,,,2024-01-13
TSK04759,CALL005830,DLR005,AGT017,CUS01853,send_survey,high,pending,2024-01-28,,,2024-01-26
TSK04760,CALL011699,DLR004,AGT004,CUS01938,schedule_appointment,low,cancelled,2024-01-22,,,2024-01-17
TSK04761,CALL012242,DLR004,AGT016,CUS00056,send_survey,medium,in_progress,2024-01-22,,,2024-01-21
TSK04762,CALL002511,DLR004,AGT007,CUS01991,escalate_complaint,medium,pending,2024-01-11,,,2024-01-06
TSK04763,,DLR004,AGT013,CUS01448,follow_up_call,medium,pending,2024-01-05,2024-01-05,,2024-01-05
TSK04764,,DLR005,AGT020,CUS00838,send_survey,medium,completed,2024-01-12,,,2024-01-07
TSK04765,CALL012060,DLR004,AGT018,CUS01287,update_contact,low,completed,2024-01-28,,,2024-01-27
TSK04766,CALL010928,DLR001,AGT015,CUS01679,follow_up_call,low,pending,2024-02-04,,,2024-02-02
TSK04767,CALL013474,DLR002,AGT001,CUS00322,update_contact,medium,completed,2024-02-01,,,2024-01-28
TSK04768,CALL000064,DLR005,AGT020,CUS01784,confirm_appointment,low,completed,2024-01-14,,,2024-01-09
TSK04769,CALL003431,DLR005,AGT012,CUS00205,follow_up_call,high,completed,2024-01-23,,,2024-01-22
TSK04770,CALL001453,DLR001,AGT014,CUS01786,send_recall_info,medium,pending,2024-01-23,,,2024-01-22
TSK04771,CALL006879,DLR005,AGT017,CUS01618,escalate_complaint,low,pending,2024-01-01,2024-01-01,,2023-12-30
TSK04772,CALL008542,DLR004,AGT021,CUS00970,follow_up_call,medium,in_progress,2024-01-18,,,2024-01-14
TSK04773,,DLR002,AGT017,CUS01598,send_recall_info,medium,completed,2024-02-02,,,2024-01-28
TSK04774,CALL001679,DLR004,AGT007,CUS00668,send_coupon,low,pending,2024-02-05,,,2024-02-02
TSK04775,CALL000234,DLR003,AGT015,CUS00299,escalate_complaint,high,completed,2024-02-01,,,2024-02-01
TSK04776,CALL013786,DLR001,AGT025,CUS01029,confirm_appointment,medium,pending,2024-01-25,2024-01-25,,2024-01-21
TSK04777,,DLR001,AGT018,CUS00891,follow_up_call,high,pending,2024-01-29,2024-01-29,,2024-01-29
TSK04778,CALL004290,DLR002,AGT012,CUS00349,update_contact,medium,completed,2024-02-04,2024-02-04,,2024-02-03
TSK04779,CALL012879,DLR002,AGT024,CUS01234,confirm_appointment,medium,in_progress,2024-01-26,,,2024-01-25
TSK04780,CALL008385,DLR001,AGT015,CUS00480,update_contact,low,completed,2024-01-06,,,2024-01-03
TSK04781,,DLR003,AGT010,CUS00699,escalate_complaint,low,completed,2024-01-06,,,2024-01-06
TSK04782,,DLR003,AGT030,CUS00864,confirm_appointment,high,completed,2024-01-31,,,2024-01-29
TSK04783,CALL001970,DLR004,AGT003,CUS01329,confirm_appointment,medium,pending,2024-01-27,2024-01-27,,2024-01-25
TSK04784,CALL011534,DLR005,AGT019,CUS01796,schedule_appointment,high,completed,2024-02-03,,,2024-01-30
TSK04785,CALL006182,DLR003,AGT020,CUS00438,update_contact,low,completed,2024-01-03,2024-01-03,,2024-01-02
TSK04786,CALL001158,DLR003,AGT010,CUS00873,escalate_complaint,low,pending,2024-01-30,2024-01-30,,2024-01-28
TSK04787,,DLR001,AGT015,CUS01893,update_contact,medium,in_progress,2024-02-04,2024-02-04,,2024-02-03
TSK04788,CALL003305,DLR001,AGT027,CUS01502,send_coupon,low,cancelled,2024-01-08,,,2024-01-06
TSK04789,CALL003027,DLR004,AGT017,CUS00956,send_coupon,medium,completed,2024-01-12,,,2024-01-09
TSK04790,CALL012091,DLR001,AGT007,CUS00590,schedule_appointment,high,completed,2024-02-04,,,2024-02-02
TSK04791,CALL014568,DLR004,AGT021,CUS00660,send_survey,low,pending,2024-02-05,,,2024-02-02
TSK04792,CALL010329,DLR005,AGT022,CUS00999,send_recall_info,high,completed,2024-01-24,,,2024-01-22
TSK04793,CALL009696,DLR003,AGT007,CUS00599,update_contact,high,completed,2024-01-05,2024-01-05,,2024-01-02
TSK04794,CALL007826,DLR002,AGT016,CUS01774,send_coupon,medium,cancelled,2024-01-21,,,2024-01-21
TSK04795,,DLR003,AGT012,CUS01523,escalate_complaint,high,in_progress,2024-02-03,2024-02-03,,2024-02-01
TSK04796,,DLR003,AGT005,CUS00680,send_recall_info,low,pending,2024-02-05,2024-02-05,,2024-02-04
TSK04797,CALL005301,DLR001,AGT022,CUS01080,follow_up_call,high,completed,2024-02-02,,,2024-01-31
TSK04798,CALL006400,DLR003,AGT026,CUS01990,send_survey,low,completed,2024-01-16,2024-01-16,,2024-01-14
TSK04799,CALL011490,DLR002,AGT002,CUS01815,update_contact,low,completed,2024-01-20,2024-01-20,,2024-01-15
TSK04800,,DLR003,AGT013,CUS01869,confirm_appointment,medium,completed,2024-01-04,,,2023-12-31
TSK04801,,DLR001,AGT018,CUS01299,send_survey,medium,completed,2024-02-07,2024-02-07,,2024-02-03
TSK04802,,DLR005,AGT028,CUS00671,schedule_appointment,medium,in_progress,2024-01-30,,,2024-01-30
TSK04803,CALL002171,DLR005,AGT010,CUS01975,send_recall_info,low,completed,2024-01-01,,,2023-12-30
TSK04804,CALL006720,DLR003,AGT012,CUS00714,send_survey,low,pending,2024-02-04,,,2024-02-04
TSK04805,CALL006455,DLR003,AGT024,CUS00570,send_recall_info,high,in_progress,2024-01-06,,,2024-01-01
TSK04806,CALL008443,DLR002,AGT009,CUS00602,schedule_appointment,medium,completed,2024-01-04,,,2024-01-01
TSK04807,CALL013539,DLR004,AGT010,CUS01400,confirm_appointment,medium,pending,2024-01-13,2024-01-13,,2024-01-09
TSK04808,CALL014723,DLR004,AGT007,CUS01474,send_survey,high,in_progress,2024-01-16,,,2024-01-11
TSK04809,CALL008040,DLR002,AGT025,CUS01713,follow_up_call,low,pending,2024-02-07,,,2024-02-06
TSK04810,CALL008320,DLR002,AGT020,CUS01352,send_coupon,low,in_progress,2024-02-06,2024-02-06,,2024-02-02
TSK04811,,DLR003,AGT023,CUS01739,update_contact,medium,pending,2024-01-05,,,2024-01-03
TSK04812,,DLR005,AGT024,CUS00836,send_coupon,medium,in_progress,2024-01-26,,,2024-01-22
TSK04813,CALL008407,DLR005,AGT020,CUS01290,follow_up_call,high,completed,2024-01-23,,,2024-01-23
TSK04814,CALL011539,DLR001,AGT006,CUS00900,schedule_appointment,high,in_progress,2024-01-06,,,2024-01-03
TSK04815,CALL008198,DLR002,AGT006,CUS01411,escalate_complaint,medium,cancelled,2024-01-25,2024-01-25,,2024-01-23
TSK04816,,DLR003,AGT024,CUS00587,send_coupon,low,completed,2024-01-31,,,2024-01-27
TSK04817,,DLR004,AGT025,CUS00867,follow_up_call,medium,completed,2024-01-03,,,2023-12-31
TSK04818,CALL001303,DLR004,AGT013,CUS00355,follow_up_call,high,completed,2024-01-13,2024-01-13,,2024-01-10
TSK04819,CALL010256,DLR005,AGT008,CUS01501,follow_up_call,low,completed,2024-02-03,2024-02-03,,2024-01-31
TSK04820,CALL006133,DLR005,AGT030,CUS01441,send_survey,medium,in_progress,2024-01-04,,,2023-12-30
TSK04821,,DLR001,AGT018,CUS00283,send_survey,high,in_progress,2024-01-21,,,2024-01-19
TSK04822,,DLR003,AGT010,CUS00622,schedule_appointment,medium,cancelled,2024-02-02,2024-02-02,,2024-02-01
TSK04823,CALL008116,DLR005,AGT027,CUS00647,escalate_complaint,medium,pending,2024-01-12,,,2024-01-10
TSK04824,CALL004962,DLR002,AGT007,CUS01206,send_coupon,medium,completed,2024-01-17,,,2024-01-14
TSK04825,CALL003947,DLR002,AGT005,CUS00470,schedule_appointment,medium,in_progress,2024-02-06,2024-02-06,,2024-02-03
TSK04826,CALL010341,DLR001,AGT022,CUS00638,confirm_appointment,high,completed,2024-01-19,,,2024-01-17
TSK04827,CALL014692,DLR003,AGT009,CUS00132,confirm_appointment,high,in_progress,2024-01-26,,,2024-01-25
TSK04828,CALL000783,DLR004,AGT001,CUS01098,send_coupon,low,completed,2024-01-17,,,2024-01-16
TSK04829,CALL000136,DLR002,AGT021,CUS00954,confirm_appointment,high,in_progress,2024-01-17,2024-01-17,,2024-01-15
TSK04830,CALL010121,DLR002,AGT028,CUS01581,send_coupon,low,completed,2024-01-26,,,2024-01-26
TSK04831,,DLR005,AGT015,CUS01299,send_coupon,high,completed,2024-01-28,,,2024-01-25
TSK04832,CALL014405,DLR002,AGT007,CUS01994,update_contact,low,pending,2024-02-06,,,2024-02-04
TSK04833,CALL008280,DLR005,AGT024,CUS00760,follow_up_call,high,pending,2024-01-13,,,2024-01-11
TSK04834,,DLR004,AGT011,CUS01906,send_survey,medium,in_progress,2024-01-24,,,2024-01-20
TSK04835,CALL011470,DLR003,AGT026,CUS00622,confirm_appointment,low,completed,2024-02-04,,,2024-02-04
TSK04836,,DLR003,AGT016,CUS00189,update_contact,high,pending,2024-01-15,,,2024-01-13
TSK04837,,DLR005,AGT025,CUS00021,send_coupon,low,completed,2024-01-13,2024-01-13,,2024-01-12
TSK04838,,DLR004,AGT014,CUS00891,update_contact,high,cancelled,2024-02-02,2024-02-02,,2024-01-28
TSK04839,CALL000845,DLR002,AGT009,CUS00163,follow_up_call,low,in_progress,2024-01-21,,,2024-01-20
TSK04840,,DLR005,AGT006,CUS00722,send_coupon,medium,completed,2024-01-26,,,2024-01-21
TSK04841,,DLR004,AGT005,CUS01128,escalate_complaint,medium,pending,2024-02-06,,,2024-02-02
TSK04842,CALL012531,DLR003,AGT007,CUS01069,update_contact,low,completed,2024-01-05,,,2024-01-02
TSK04843,CALL010402,DLR004,AGT016,CUS01823,confirm_appointment,low,completed,2024-01-13,2024-01-13,,2024-01-11
TSK04844,CALL004867,DLR005,AGT029,CUS00184,update_contact,high,pending,2024-01-04,,,2023-12-31
TSK04845,,DLR001,AGT002,CUS00379,confirm_appointment,low,in_progress,2024-01-01,,,2023-12-28
TSK04846,CALL009580,DLR003,AGT013,CUS01170,escalate_complaint,medium,completed,2024-01-27,,,2024-01-26
TSK04847,CALL010440,DLR003,AGT014,CUS01367,confirm_appointment,medium,pending,2024-02-01,,,2024-02-01
TSK04848,,DLR001,AGT020,CUS00821,follow_up_call,medium,pending,2024-01-21,2024-01-21,,2024-01-17
TSK04849,CALL004292,DLR004,AGT010,CUS01293,confirm_appointment,high,completed,2024-01-16,,,2024-01-12
TSK04850,CALL008218,DLR002,AGT020,CUS01751,update_contact,medium,completed,2024-01-25,,,2024-01-22
TSK04851,CALL005182,DLR004,AGT027,CUS00235,update_contact,high,completed,2024-01-14,,,2024-01-12
TSK04852,CALL004384,DLR001,AGT026,CUS01745,update_contact,medium,pending,2024-02-02,,,2024-02-01
TSK04853,CALL014057,DLR003,AGT030,CUS00530,update_contact,high,cancelled,2024-01-05,2024-01-05,,2024-01-04
TSK04854,,DLR004,AGT013,CUS00844,send_survey,high,pending,2024-01-11,2024-01-11,,2024-01-10
TSK04855,,DLR003,AGT014,CUS00192,send_recall_info,low,completed,2024-01-13,,,2024-01-08
TSK04856,,DLR001,AGT025,CUS00443,escalate_complaint,low,pending,2024-01-01,,,2023-12-28
TSK04857,CALL012410,DLR005,AGT011,CUS01265,send_coupon,medium,completed,2024-01-15,,,2024-01-12
TSK04858,CALL004742,DLR004,AGT022,CUS00973,escalate_complaint,medium,completed,2024-01-02,2024-01-02,,2023-12-30
TSK04859,CALL005662,DLR003,AGT005,CUS01460,follow_up_call,medium,pending,2024-01-10,,,2024-01-08
TSK04860,CALL011946,DLR004,AGT011,CUS00433,update_contact,medium,pending,2024-01-02,2024-01-02,,2023-12-28
TSK04861,CALL003342,DLR005,AGT016,CUS00987,follow_up_call,medium,cancelled,2024-01-31,,,2024-01-28
TSK04862,CALL006765,DLR003,AGT015,CUS01660,send_survey,low,pending,2024-01-23,2024-01-23,,2024-01-18
TSK04863,,DLR003,AGT008,CUS00711,schedule_appointment,medium,cancelled,2024-01-15,,,2024-01-11
TSK04864,CALL004443,DLR002,AGT028,CUS01300,schedule_appointment,medium,completed,2024-01-15,,,2024-01-13
TSK04865,CALL008476,DLR002,AGT024,CUS01880,follow_up_call,medium,pending,2024-01-08,,,2024-01-03
TSK04866,,DLR003,AGT023,CUS00820,confirm_appointment,medium,completed,2024-01-26,2024-01-26,,2024-01-26
TSK04867,CALL010693,DLR002,AGT007,CUS01455,follow_up_call,medium,pending,2024-01-16,,,2024-01-14
TSK04868,,DLR004,AGT025,CUS00505,confirm_appointment,low,pending,2024-01-30,,,2024-01-29
TSK04869,CALL002550,DLR004,AGT027,CUS00951,send_survey,high,completed,2024-01-30,2024-01-30,,2024-01-25
TSK04870,CALL008917,DLR005,AGT012,CUS00042,schedule_appointment,medium,completed,2024-01-15,2024-01-15,,2024-01-10
TSK04871,,DLR002,AGT002,CUS00064,confirm_appointment,high,completed,2024-01-12,,,2024-01-12
TSK04872,,DLR002,AGT029,CUS01344,send_coupon,medium,pending,2024-01-20,2024-01-20,,2024-01-15
TSK04873,CALL009714,DLR003,AGT017,CUS00354,send_recall_info,medium,cancelled,2024-01-01,,,2023-12-29
TSK04874,CALL011304,DLR004,AGT010,CUS01584,update_contact,medium,completed,2024-01-05,,,2024-01-01
TSK04875,CALL010855,DLR002,AGT023,CUS01688,follow_up_call,low,cancelled,2024-01-25,,,2024-01-20
TSK04876,CALL001934,DLR004,AGT002,CUS01870,send_recall_info,high,pending,2024-01-02,2024-01-02,,2023-12-31
TSK04877,CALL006072,DLR001,AGT011,CUS00614,escalate_complaint,medium,cancelled,2024-02-01,,,2024-02-01
TSK04878,CALL012406,DLR002,AGT025,CUS00487,update_contact,high,completed,2024-01-19,,,2024-01-18
TSK04879,,DLR005,AGT020,CUS01984,confirm_appointment,medium,pending,2024-01-21,,,2024-01-20
TSK04880,,DLR002,AGT009,CUS01023,schedule_appointment,medium,in_progress,2024-02-06,,,2024-02-02
TSK04881,CALL010800,DLR003,AGT012,CUS01737,confirm_appointment,medium,completed,2024-02-04,,,2024-02-01
TSK04882,,DLR003,AGT022,CUS00998,schedule_appointment,low,completed,2024-01-16,,,2024-01-12
TSK04883,,DLR005,AGT028,CUS00896,send_recall_info,high,pending,2024-02-05,2024-02-05,,2024-02-02
TSK04884,CALL000727,DLR004,AGT022,CUS00133,schedule_appointment,medium,cancelled,2024-01-21,,,2024-01-17
TSK04885,,DLR001,AGT013,CUS01360,escalate_complaint,medium,pending,2024-01-10,,,2024-01-05
TSK04886,CALL008288,DLR003,AGT009,CUS01775,escalate_complaint,medium,in_progress,2024-01-21,,,2024-01-18
TSK04887,CALL008440,DLR002,AGT005,CUS00340,send_coupon,medium,pending,2024-01-30,,,2024-01-26
TSK04888,CALL004984,DLR002,AGT010,CUS01904,send_survey,medium,pending,2024-01-12,,,2024-01-07
TSK04889,,DLR004,AGT024,CUS00169,send_coupon,medium,completed,2024-01-19,2024-01-19,,2024-01-16
TSK04890,CALL008394,DLR003,AGT017,CUS00872,follow_up_call,medium,pending,2024-01-24,2024-01-24,,2024-01-19
TSK04891,CALL014717,DLR003,AGT021,CUS00683,schedule_appointment,high,in_progress,2024-01-23,,,2024-01-22
TSK04892,CALL011167,DLR001,AGT023,CUS00308,escalate_complaint,medium,in_progress,2024-01-06,,,2024-01-02
TSK04893,CALL000163,DLR002,AGT010,CUS01268,confirm_appointment,medium,pending,2024-01-24,,,2024-01-21
TSK04894,CALL014823,DLR002,AGT011,CUS01191,send_coupon,high,completed,2024-01-08,,,2024-01-08
TSK04895,CALL008291,DLR001,AGT027,CUS01048,follow_up_call,medium,pending,2024-01-23,2024-01-23,,2024-01-21
TSK04896,CALL009990,DLR002,AGT030,CUS01960,schedule_appointment,medium,completed,2024-01-28,2024-01-28,,2024-01-25
TSK04897,CALL009742,DLR002,AGT015,CUS01901,update_contact,low,completed,2024-02-06,,,2024-02-06
TSK04898,CALL004674,DLR001,AGT022,CUS00343,schedule_appointment,low,cancelled,2024-02-06,,,2024-02-06
TSK04899,CALL002125,DLR004,AGT021,CUS01409,send_survey,high,completed,2024-01-02,,,2024-01-01
TSK04900,CALL010715,DLR001,AGT019,CUS00259,update_contact,low,in_progress,2024-01-16,2024-01-16,,2024-01-11
TSK04901,CALL009559,DLR003,AGT003,CUS01210,follow_up_call,high,completed,2024-01-12,,,2024-01-12
TSK04902,CALL012836,DLR001,AGT004,CUS01653,schedule_appointment,medium,in_progress,2024-01-28,,,2024-01-28
TSK04903,,DLR003,AGT001,CUS01109,update_contact,high,in_progress,2024-01-07,,,2024-01-05
TSK04904,,DLR003,AGT030,CUS01076,send_survey,low,pending,2024-01-27,,,2024-01-25
TSK04905,CALL011672,DLR001,AGT028,CUS00735,send_recall_info,medium,completed,2024-01-04,,,2024-01-03
TSK04906,CALL005795,DLR002,AGT004,CUS01788,follow_up_call,high,pending,2024-01-14,,,2024-01-12
TSK04907,,DLR005,AGT018,CUS01352,update_contact,medium,in_progress,2024-01-21,,,2024-01-17
TSK04908,CALL004156,DLR002,AGT026,CUS00469,confirm_appointment,low,completed,2024-01-31,,,2024-01-31
TSK04909,CALL011697,DLR001,AGT027,CUS00507,send_survey,low,pending,2024-01-28,2024-01-28,,2024-01-24
TSK04910,,DLR003,AGT020,CUS00831,send_recall_info,medium,pending,2024-01-04,2024-01-04,,2024-01-02
TSK04911,,DLR002,AGT022,CUS01606,send_recall_info,medium,completed,2024-01-24,,,2024-01-21
TSK04912,CALL002038,DLR004,AGT001,CUS01281,update_contact,high,pending,2024-01-28,2024-01-28,,2024-01-25
TSK04913,CALL009457,DLR002,AGT013,CUS00726,send_survey,medium,pending,2024-01-09,,,2024-01-07
TSK04914,,DLR003,AGT030,CUS00587,update_contact,low,completed,2024-01-03,,,2023-12-31
TSK04915,CALL011416,DLR004,AGT021,CUS00301,escalate_complaint,medium,pending,2024-01-12,,,2024-01-09
TSK04916,CALL006887,DLR005,AGT013,CUS00269,send_recall_info,medium,cancelled,2024-01-09,2024-01-09,,2024-01-04
TSK04917,CALL014682,DLR002,AGT001,CUS00855,send_coupon,high,completed,2024-01-15,2024-01-15,,2024-01-10
TSK04918,,DLR003,AGT019,CUS00578,confirm_appointment,low,pending,2024-01-06,2024-01-06,,2024-01-04
TSK04919,CALL003043,DLR002,AGT010,CUS00667,confirm_appointment,low,pending,2024-01-13,2024-01-13,,2024-01-11
TSK04920,,DLR003,AGT017,CUS00505,confirm_appointment,low,cancelled,2024-01-21,2024-01-21,,2024-01-17
TSK04921,CALL005783,DLR004,AGT019,CUS01212,schedule_appointment,medium,in_progress,2024-02-04,2024-02-04,,2024-01-31
TSK04922,CALL010703,DLR005,AGT026,CUS01740,confirm_appointment,medium,in_progress,2024-01-03,,,2023-12-31
TSK04923,CALL009822,DLR001,AGT028,CUS00526,schedule_appointment,high,in_progress,2024-01-10,2024-01-10,,2024-01-09
TSK04924,CALL003144,DLR001,AGT026,CUS00506,send_recall_info,low,pending,2024-02-07,2024-02-07,,2024-02-04
TSK04925,CALL010964,DLR002,AGT021,CUS01812,escalate_complaint,low,in_progress,2024-01-01,,,2023-12-30
TSK04926,CALL009724,DLR002,AGT012,CUS00411,schedule_appointment,high,in_progress,2024-01-19,,,2024-01-14
TSK04927,,DLR003,AGT007,CUS01716,send_coupon,medium,pending,2024-01-28,,,2024-01-23
TSK04928,CALL001451,DLR001,AGT004,CUS01979,confirm_appointment,medium,pending,2024-01-08,,,2024-01-06
TSK04929,CALL003454,DLR002,AGT018,CUS00889,schedule_appointment,high,completed,2024-01-08,2024-01-08,,2024-01-08
TSK04930,CALL006053,DLR004,AGT017,CUS00861,confirm_appointment,high,pending,2024-01-02,,,2024-01-02
TSK04931,CALL008891,DLR005,AGT008,CUS01230,send_survey,medium,in_progress,2024-01-03,2024-01-03,,2023-12-31
